"pattern"	"mle.est"	"mle.post"	"map.est"	"map.post"	"post.attr1"	"post.attr2"	"post.attr3"	"post.attr4"	"post.attr5"	"post.attr6"	"post.attr7"	"post.attr8"	"post.attr9"	"post.attr10"	"post.attr11"	"post.attr12"
"01001011001100000"	"101111101000"	0.00769272176786744	"110101101000"	0.0615576600202493	0.87832518348455	0.869713692648541	0.480872701384099	0.956691673961541	0.127190173359259	0.937951695667809	0.878925386644975	0.0312040491575119	0.805834316145314	0.354344857691871	0.350915154160139	0.497266494084773
"11011111111101111"	"111111111011"	0.486028247009257	"111111111011"	0.72721621808901	0.999912027826971	0.999964631901207	0.998810767174123	0.995039241338871	0.998268946074867	0.999708134304685	0.99709462380645	0.96817229752056	0.946038636759265	0.250709413048422	0.860846938579854	0.923349314051135
"00000001000111111"	"101011101111"	0.0109065109391628	"111011101110"	0.19982371476212	0.874813541631917	0.57415891991201	0.66964677234824	0.00264193077645059	0.599326386873285	0.575920321408939	0.691007078754255	0.212766110351089	0.648693017952064	0.929605012765466	0.892116961160679	0.363494991662315
"10101111000111111"	"111011101111"	0.315600939312147	"111011101110"	0.645502682613272	0.999272501175979	0.999315062152314	0.989430337860195	0.0171008787781193	0.989391964334476	0.997741093695322	0.969438865856074	0.0036301366445182	0.700410843821074	0.997781773174069	0.955756446940115	0.0591956432884846
"00001001010001110"	"111001110100"	0.00710631349127826	"110001110101"	0.0319498068968386	0.669930227704778	0.810541319267458	0.533546251283987	0.00429244699213338	0.405955672671939	0.661979962777276	0.692992995993854	0.692890419538655	0.185566380608758	0.469237610419241	0.376238547110887	0.49837217672859
"01011111010000000"	"011101110100"	0.00660142302948277	"110111110010"	0.00770377800703306	0.246254279666504	0.569303697365156	0.457058050036372	0.897515811030855	0.459505786669163	0.874413493564293	0.539744465816562	0.476757176810714	0.0731334875984597	0.45365141069743	0.453523129762294	0.494783437759022
"10010101001100011"	"011011101101"	0.00658415006810784	"011011101110"	0.0597322272711337	0.213609054191566	0.577624635189398	0.660389581701566	0.00769989645795643	0.65571970166633	0.596444020943707	0.67342051585857	0.201909147746813	0.677603755072162	0.628561733748909	0.460427447398607	0.499944053745857
"00110100010011010"	"110011010111"	0.0226557681518057	"111011010111"	0.046314090504864	0.89948014084087	0.329701025010766	0.508018556484224	0.0018207828771075	0.61585228419317	0.286394292997171	0.369811514461534	0.570130516212072	0.35913746243097	0.914268984133174	0.896946189382022	0.502561728684927
"11001001011110000"	"101101111111"	0.0225050256915217	"101101111111"	0.0375964173955487	0.988035683051951	0.268291659153164	0.474030716742428	0.975459300308763	0.423476045195053	0.828587090879663	0.895374445228581	0.791465857308121	0.579085917419115	0.960850094324158	0.960606679040362	0.47648343724671
"10111110010100111"	"111011011101"	0.142590973288701	"111011011101"	0.361649446212754	0.976355284845043	0.990704836255748	0.987522410161722	0.00251098862013129	0.992033761332555	0.99494146155014	0.180001561303891	0.929552675328284	0.890208966243353	0.939869979900028	0.0460448916214042	0.501701850946947
"00000000010011000"	"101001010111"	0.0096886836244646	"101011010110"	0.0130165463091774	0.901066445917809	0.106920984954309	0.492091441650108	0.00192534092248686	0.488177251546111	0.172279927978647	0.41670515013941	0.522707713724435	0.416212819134615	0.920694976798984	0.920010578883185	0.500772292603456
"11011111111110111"	"111111111111"	0.587293738845919	"111111111111"	0.827606407167559	0.999997453854778	0.999887870889273	0.999911087297783	0.998769304055635	0.999903640557172	0.999995827617788	0.999568467553299	0.896678190640327	0.93013682214165	0.997413967259334	0.999518507435619	0.992848533661513
"00101011101110010"	"110011101111"	0.281392841853636	"110011100111"	0.420635865771621	0.957557317593604	0.959579530741615	0.0917718797711322	0.00484926231172249	0.902652264613611	0.956788109369505	0.94326128958393	0.0220928899634725	0.503950306273825	0.954870149721465	0.967903505909243	0.917739056968118
"00011110000010010"	"101001000111"	0.0178054737506415	"111001000110"	0.0394635283851021	0.882252229199315	0.269375022640352	0.49507552418329	0.00253671875184859	0.42637156652221	0.435226033634985	0.288706064430178	0.282992147306848	0.296918085784156	0.907811879494578	0.906158770806239	0.500026933376231
"00011100011100000"	"101001011100"	0.00384390931370004	"000001001110"	0.00164288868987723	0.313021427043771	0.390479541343902	0.48384396295678	0.0109236281154851	0.506453770608922	0.224628931728748	0.396868866260088	0.406089981020272	0.534342372827082	0.449017697136901	0.448131890948183	0.499022915294778
"00011101011011100"	"110001110110"	0.0238387020671661	"110011110111"	0.0303654108327303	0.951415514179579	0.539784299233154	0.51667974012296	0.0447982570635101	0.500267711669148	0.511675540860133	0.564258162307544	0.575438220815557	0.274090852270569	0.841594181370725	0.849677927268966	0.490846044521494
"11101111011000001"	"110111110001"	0.0162256505446847	"110111110000"	0.0786460126117494	0.924327274879315	0.930334544719325	0.23275090994547	0.975496157919125	0.851355204903405	0.952746604698896	0.831662201511625	0.720278366629738	0.0761432695023376	0.40726415424786	0.27585829417496	0.457191045888658
"00001110110000111"	"111011010100"	0.0197356245677824	"011011010100"	0.125333622616623	0.263023004983943	0.79837219417395	0.805069824920362	0.00437114656785283	0.818029107465535	0.822216606039412	0.17103313286993	0.734082821738088	0.11813911918224	0.776988173627834	0.43083986792824	0.501949189639859
"11101111111111111"	"111111111111"	0.593818182495268	"111111111111"	0.827689488330879	0.999999887540785	0.999995047434184	0.999943634538778	0.998768734594172	0.999982684804658	0.999998281645786	0.999573072873176	0.896679997160077	0.930174307870582	0.997414989344079	0.999520614904911	0.992888626695576
"01001111011111101"	"110101111110"	0.0434191746882075	"111111111110"	0.308144235502257	0.999100062138502	0.907353875622704	0.744088012909172	0.987875373328672	0.676089970186597	0.995776248064195	0.95199200228451	0.793682773266928	0.801288741174331	0.847100724311725	0.868181757191419	0.298714487367619
"00001001001110100"	"100011101111"	0.011547994028266	"110001101111"	0.0307339165842961	0.879683874247013	0.314356327925733	0.490619319675451	0.0175600046226961	0.392515123177459	0.327872820728879	0.541161385447208	0.336485094451785	0.605763302776082	0.890202789325044	0.890534680242213	0.504444859166193
"01010101011000101"	"100101110100"	0.00436935634159668	"111111110100"	0.0244798535140739	0.693988008526652	0.467221143932439	0.625561314090341	0.94464346796267	0.631335213209075	0.297146483859037	0.566693916157751	0.516802741207913	0.380290381220395	0.434189946030341	0.350774132779939	0.487354326300796
"01011111011100101"	"111111111000"	0.028284005795548	"111111111010"	0.20899331915877	0.987301423563477	0.98806558987619	0.946463536175205	0.988610503234276	0.922265695220001	0.986546276994873	0.891820512394539	0.856267534997727	0.9039748213224	0.182941909875412	0.31842704149581	0.404466706984523
"01001011010101111"	"011111111111"	0.0118679215680567	"111111111101"	0.180337007682847	0.924515972140419	0.980647657213546	0.875649228179497	0.854596863689849	0.813269214106182	0.99371696192409	0.944927913010451	0.734399280870624	0.673507729425285	0.768369312832437	0.138029424052814	0.485583829351195
"11000101011000111"	"011111110111"	0.0054439117347197	"111111110101"	0.136397174012243	0.745470207005284	0.689540529391177	0.781808090018806	0.955602225463293	0.785172641076598	0.656445281239209	0.777600079930412	0.598304602789915	0.200296420989946	0.721531024083846	0.229419153943107	0.502182357239169
"11111111101110010"	"111111101111"	0.266741922028755	"111111101111"	0.877782153223993	0.999690219382699	0.998673450956155	0.991760532292081	0.99774392801113	0.994388890460571	0.998745621876092	0.99763625474315	0.00536378557614985	0.896491737113775	0.998214334197063	0.998059835870093	0.989286338123655
"00011111011011111"	"111011110110"	0.230479739847767	"111011110110"	0.408751810562838	0.999248508018919	0.997062017745834	0.994580547449495	0.0285861860660485	0.993782329607984	0.997852557091073	0.756946765975553	0.738575269061048	0.0449658998330626	0.983369937883003	0.920556745847792	0.172060367089861
"01000001001101001"	"100111101101"	0.00356893328405645	"110101101010"	0.0415268749988086	0.817975241960172	0.65648021908049	0.486116568776306	0.949858354310859	0.252344052924393	0.622208416948795	0.760695145240553	0.189029014940127	0.710712663263945	0.36284106363674	0.36667933269693	0.501215150576226
"00001001001101110"	"111001101011"	0.00614568790902165	"011011101110"	0.0309091082920837	0.59307322002952	0.781437148968523	0.557138056115629	0.0326995558310731	0.412101771949958	0.727732013749946	0.784201102936222	0.136423339254812	0.762077131569808	0.49394252005247	0.396841747211177	0.499898899018364
"01011111001001111"	"111111100100"	0.103487030748127	"111111100101"	0.48156625914068	0.998497984400577	0.998468053092058	0.992674236147038	0.992398660387272	0.994206809609971	0.985266169102511	0.989250529611306	0.00834659662786479	0.0110156133120354	0.982647720336115	0.0101808994695237	0.498022714816863
"11111110101011111"	"111111100111"	0.200101805440996	"111111100111"	0.813451911095675	0.999964620561993	0.999804630947604	0.998812718336654	0.996674604798911	0.999859090922727	0.995044563121716	0.983057112283411	0.00623981510296883	0.153928924718368	0.996361287859974	0.992769544264906	0.967460217478906
"01100111011101111"	"111111111100"	0.0857601165118673	"111111111100"	0.278538186717916	0.998420403418381	0.999364943185686	0.991100799341681	0.984220818653027	0.995234965402665	0.998204461683853	0.979149881485236	0.875159686334825	0.705656479703749	0.86556884487837	0.058104249598671	0.481166909990313
"00101101010111111"	"111011111110"	0.204559807542816	"111011111110"	0.423232402094679	0.999665418308	0.997985304326786	0.994171070845874	0.00876733701929571	0.995897941870997	0.993688800788653	0.911288000791348	0.733851533659986	0.688632183261024	0.993854938388771	0.907495769561694	0.102642248470387
"11111111111111111"	"111111111111"	0.601154191171217	"111111111111"	0.827729546626728	0.999999969590253	0.999998660792065	0.999984758390757	0.998772337807449	0.999995317851825	0.999998952672144	0.999573806360794	0.896686237380537	0.930188224187441	0.997417926195907	0.999523490124891	0.992921864536385
"11010101001000111"	"111111100100"	0.00308779329920677	"111111100100"	0.279448466248707	0.856998301421048	0.729214993299153	0.824561390904658	0.968537182229002	0.825916160928693	0.625028149455021	0.770512583290589	0.188120855876017	0.190791571186329	0.738386054903763	0.167189712315736	0.496656028064822
"11111111101011111"	"111111100111"	0.825782939177926	"111111100111"	0.829537610017263	0.999999321705064	0.999996515098453	0.999928026219628	0.999400833748122	0.99999309942448	0.999915541116247	0.999711230832067	0.0033810632674347	0.142712732379836	0.99992043450627	0.99555552302186	0.976403090510689
"11010100011000000"	"101101010100"	0.00342633818860162	"100110101011"	0.00288192664313408	0.586945919659543	0.214078739133427	0.493575773852659	0.931653243653757	0.499393285014958	0.119316914458423	0.444213087545445	0.447263429215379	0.440709586173429	0.400116322729524	0.405381140170456	0.500950903699283
"00001001000001000"	"111000001000"	0.003135952633972	"110011100011"	0.0137640272685945	0.496315861623182	0.55746830025824	0.408484354942037	0.00464393389391847	0.528162493676476	0.206561527431331	0.514571041297026	0.397255318035614	0.422510496169726	0.418466999377278	0.418363182819464	0.499723041584241
"00011110000101110"	"111011001100"	0.0206257173333766	"011011001101"	0.0198178806514124	0.470952354788638	0.612876978759908	0.56515079813242	0.00694105221902172	0.557465818293127	0.794819867853731	0.224254906799458	0.103920728853648	0.65170143508321	0.4785529430939	0.419116685282377	0.498250246237794
"00001010011111111"	"111011011111"	0.0624146852751832	"111011010110"	0.199306406831112	0.973577572865333	0.917071340316354	0.79773449473632	0.0365605813671953	0.664895464098309	0.96468227158512	0.127824837115234	0.599789006741555	0.373812402872967	0.981293492904453	0.930033504059738	0.459676216141848
"01001001011001000"	"111101110001"	0.00951745807849452	"110111110101"	0.0363439285188452	0.906374153017675	0.836993735397643	0.332982105455222	0.96123286153513	0.439009888120553	0.781065783502551	0.83127698875337	0.697604115336555	0.141974338290185	0.36013996926287	0.33316451159078	0.48613053966924
"00011101011001101"	"111011110001"	0.0289506587930537	"111011110010"	0.230801677774007	0.951830590627868	0.957622008920911	0.8943896698264	0.0250529407320191	0.866578523130059	0.912024313361066	0.938063776408517	0.913257547903535	0.054781400310023	0.167363775919514	0.318989068335867	0.389269718753449
"00010101001010001"	"101000010110"	0.00649934538766884	"101000000110"	0.0122160183512783	0.879885359650904	0.0721220270566522	0.499800021516057	0.0149077146094958	0.499737519209476	0.0549797900845948	0.485229196352018	0.472641701353083	0.474939101707632	0.908225805475892	0.908302873563489	0.499808205524452
"00011100010000000"	"010001010010"	0.00190401276890778	"011011010100"	0.00173427433239849	0.310186315567733	0.398430874019976	0.484109687050056	0.00534261751993683	0.512010467943301	0.0945648928915809	0.455480288198163	0.473646018653405	0.455987563255406	0.452715613552622	0.448371556691939	0.498774363287526
"00000000100000000"	"000000011001"	0.00129380134162863	"000010010001"	0.00130195467374416	0.278797605039828	0.365022749098491	0.496087110598635	0.00561702695747595	0.49997058593618	0.0722247903809371	0.465057810450339	0.463893248853944	0.467274142854431	0.453454355741924	0.455014073924033	0.499992300374886
"00001000000000001"	"010000011000"	0.00120048210291336	"101010000001"	0.00125828090322113	0.302990173746975	0.386322915150716	0.483728453931714	0.00539630323533298	0.508214798120493	0.0752210034683399	0.4624041206988	0.462401277163754	0.465723713640902	0.450283932159643	0.449362779979859	0.498761989167473
"01010110001101110"	"011111001101"	0.0101963643083375	"011111001110"	0.0454796020741004	0.451197821789026	0.660066274287926	0.70008385748985	0.931422270912027	0.679158009164543	0.759899427013942	0.211597294798496	0.120362991134664	0.569603287366538	0.500458749082406	0.434036221369291	0.500505150547699
"01000001011001111"	"011111110110"	0.00468334425439482	"111111110100"	0.149102131765967	0.82773174876876	0.789877996399938	0.763176312300632	0.963819361038996	0.782277986182531	0.749096485000432	0.833458262169935	0.623572522678877	0.154726799874435	0.724761784598141	0.192002211009379	0.495184090420926
"00101011001000000"	"110011100001"	0.0096205398770393	"110011100011"	0.079339038956644	0.487154195955828	0.544031819391388	0.381969495461468	0.0316640470065056	0.582442568963216	0.62574147264392	0.528555669367545	0.187615358551455	0.22787465697375	0.394666495472403	0.465344735345749	0.534272869632158
"00111101011001111"	"111011110101"	0.0835504075159604	"111011110101"	0.261983865621578	0.998162463544477	0.998934324411953	0.992301193515323	0.0614984596662701	0.996644861938928	0.991512816226923	0.978351056413718	0.800819094537245	0.0538114061770684	0.814222267688087	0.0704615016164273	0.470588669442227
"01000000111000000"	"101101010001"	0.00341814477464121	"110110111011"	0.0146202696119791	0.609903270085919	0.257759871101388	0.465211863942591	0.935436400247834	0.527216769465795	0.112664088311021	0.47561123585956	0.450185225360472	0.443993182845506	0.377545112812711	0.439102270609325	0.529192935172446
"00000100001000001"	"001000110010"	0.00127282034213489	"010010001000"	0.00129361164449144	0.283419127431981	0.362468817616523	0.496304582990297	0.0122451009153262	0.499838842090857	0.0716223706001871	0.465117481399614	0.464194496707841	0.46755894648684	0.45277671683827	0.454041902692319	0.499831314078138
"00100101000110000"	"100001101111"	0.0136749975289374	"101000110110"	0.0107108137722213	0.848676127534527	0.149415885178773	0.48321691824433	0.00208509396918266	0.496483440564541	0.169880857761547	0.51270608985705	0.415552455303691	0.529903835462183	0.879054327568032	0.879465339995374	0.508182545558563
"00101000001010000"	"110010010110"	0.0129966970289138	"101000101110"	0.0104769492274383	0.903136199361491	0.20964458454237	0.43615882663565	0.0129402786064703	0.547011030485022	0.075297899207595	0.46908269245298	0.462416534844659	0.464248178861558	0.899281719904305	0.89629538604778	0.505990453040884
"00010111011110110"	"100001111111"	0.0246953125239585	"111011111110"	0.0769908639730822	0.872842029963813	0.329657979203084	0.637738504105169	0.0462667433920983	0.626236614402277	0.950342448714899	0.822246506482611	0.768033618111916	0.737090643087337	0.963037275995198	0.904835800643463	0.423236367628542
"00001001000000100"	"101010011011"	0.00109271366039709	"110011100011"	0.00224668528328791	0.310343755273498	0.394075121762088	0.484370775027485	0.00521932459238622	0.503905690774088	0.139618782579843	0.499841254457494	0.430285453616651	0.441495479394107	0.448958332524483	0.449595702849037	0.499953782088091
"01001011011101101"	"111101111011"	0.0152361784581256	"111111111001"	0.0851398882253446	0.98815467147088	0.988867491610223	0.644472978029583	0.983932063525438	0.455131234012647	0.991022624677608	0.938947838146212	0.496329791767074	0.782232347880544	0.278310151425132	0.321805985511414	0.455033423167473
"00111011001001111"	"111011100100"	0.0939576370761146	"111011100100"	0.409808095371412	0.987719097434362	0.994305301098023	0.96825797242176	0.106745840661192	0.98926042247406	0.985465156987548	0.981719203666727	0.00946734822540202	0.0329942979357648	0.970063869003892	0.0290837465509105	0.500667713641342
"01101111101111111"	"111111101111"	0.199318817896914	"111111101111"	0.660519609498466	0.999982454707801	0.999924867182484	0.996382536282243	0.992503198004941	0.997631266419692	0.999477913304884	0.959886379876682	0.00490163912263892	0.830744367877539	0.997774815866681	0.981687427482082	0.769633002041987
"01101111011111001"	"110111111110"	0.113929402743106	"110111111110"	0.310479747149948	0.999393669967888	0.937579993050576	0.399804079680078	0.99065852674179	0.781766733926159	0.997035884202451	0.968603621098228	0.859968318972162	0.72723613806021	0.896904090890319	0.901405857933869	0.199653092913144
"00011001000111100"	"111001101110"	0.023745665414005	"111001101111"	0.0906499247850384	0.957694610629743	0.762203467414727	0.477378473241869	0.00250033841078631	0.196411872838771	0.719954010522348	0.616619129510014	0.140214289655644	0.771255253516805	0.916030233083899	0.915940105789335	0.510293619580099
"00010011010001000"	"001001110111"	0.00482416423855078	"111001110001"	0.0339836336652266	0.633770773219394	0.689661525437038	0.489415847005198	0.00754909460690147	0.293518997481568	0.803479430603794	0.691295285265784	0.563657679392693	0.126511886572448	0.398938479639184	0.399391660353107	0.502395642292342
"00101000010000001"	"110011010101"	0.00456589942897275	"110011010100"	0.00867541071614932	0.478310583848197	0.545047810459483	0.366919894210756	0.00450650431371048	0.630945312028162	0.127980204366972	0.43064411340888	0.499625035184021	0.438544205641188	0.429148548315705	0.409432883200246	0.490752420186025
"00011111010001111"	"111011110101"	0.105115438391429	"111011110101"	0.270063923723788	0.990798780512285	0.997663864185866	0.983800341182975	0.00606165864209576	0.973249054846842	0.998107119537439	0.975673315751686	0.811446158047707	0.0503699221915113	0.797535167009995	0.0816371213435007	0.470101487266684
"01010011000001001"	"010101100101"	0.00544752714925856	"010101000101"	0.0102074340218847	0.15597044574829	0.487132343457462	0.463682985048038	0.901585459053059	0.475446899653814	0.78748547460608	0.250615587100698	0.106672993201387	0.125016161522304	0.456396494572809	0.470230116290766	0.497829567333025
"00011101101101111"	"111010111011"	0.046794957624911	"111011101100"	0.226669980929715	0.946085882389058	0.971042399183585	0.921869857024583	0.0559906520412177	0.922108802441915	0.95636233100588	0.945921387925382	0.0252236853338292	0.587332906746047	0.888213146430755	0.093064252222003	0.506352038233405
"00000011010110101"	"101011111111"	0.0274631914804315	"100001111111"	0.0786363518217857	0.937852342011127	0.0799342779144113	0.502702010417494	0.00456285282696182	0.486736780009457	0.930138940238741	0.806335221972716	0.82684897930961	0.767284281891371	0.947807811863032	0.947652645587036	0.498199354206117
"01000000010001001"	"010101010010"	0.00253484773198992	"001111000101"	0.00353178373053846	0.17254305369262	0.432744566102879	0.485454091587932	0.855423193225534	0.499293845047877	0.237311359905834	0.387725562637082	0.395247909944125	0.382013079553787	0.464199498252816	0.473703415418084	0.501381692957307
"00011000011001010"	"110001010100"	0.00516073830394254	"011011010101"	0.0374300186887823	0.43006968675224	0.628997974413261	0.483189735534401	0.0115078163999237	0.628326543399357	0.296562328818734	0.363270265472732	0.571152912087341	0.35475425992995	0.509759466266061	0.421774367913004	0.49419688030654
"00111111000011111"	"111011100110"	0.283925992886187	"111011100110"	0.812668337014055	0.999837845967414	0.999583611701276	0.996420907556452	0.00415203396606356	0.998807965152871	0.994483866881855	0.919497986209026	0.00434057512701404	0.0444618950665307	0.999553928140937	0.941131843751448	0.071929358491212
"00000110001100000"	"001011001111"	0.00617824177914297	"011011001000"	0.00606656385542084	0.285676083031483	0.34813961037252	0.484402266327176	0.00755244109510264	0.484151112820529	0.733937097320338	0.152184639884064	0.133048417426922	0.662946495530116	0.438303180564061	0.452994890498857	0.499960066049527
"00010001000001101"	"111010101001"	0.00120654877855386	"111011100100"	0.0036101830399669	0.32201565906372	0.404329936297556	0.486348156145222	0.0057085413330653	0.508862574101623	0.148441830477133	0.503936096210003	0.426047955788012	0.437918166502916	0.451942191075288	0.445276146787739	0.49986356250725
"01001100011011001"	"111101010111"	0.0204050320911138	"111101010110"	0.026521343633744	0.96107701140693	0.291003477080222	0.498607761122627	0.934329392835932	0.465839048134116	0.245199380593604	0.449647880514954	0.596406552957484	0.38222746532101	0.884908408840506	0.893992045804592	0.50012442182976
"00111111001011111"	"111011100110"	0.267156364909456	"111011100110"	0.782818218400618	0.999843802046773	0.999594771577407	0.996522723025639	0.0407305230656693	0.998843430278335	0.994595174760248	0.922113517187003	0.00426019566443132	0.0441574948920385	0.999486189888302	0.937103925586852	0.0736336387987697
"01010111011010000"	"101101110111"	0.036525446238529	"101111110110"	0.106255374073717	0.982113208662536	0.0538271750829569	0.495259702168985	0.987439394233334	0.486728165854792	0.94216950501187	0.953857000698347	0.955225340206378	0.0520317727157895	0.982780109601692	0.982644908032496	0.496320304622224
"01001011000111101"	"110101101111"	0.032407172497756	"111101101111"	0.124255323298627	0.969813520277148	0.954519479469552	0.521999683439088	0.757333773973492	0.111389972396817	0.973907831335767	0.870211509327202	0.014123961255731	0.909265654095014	0.850776283390685	0.850984785026438	0.485511493170686
"00000010001000000"	"100001000000"	0.00369789635114182	"100011000100"	0.00480279801837762	0.285913307979163	0.355730498955008	0.488223091957432	0.0152486364720775	0.489293958891675	0.445871282706681	0.283800960577369	0.277099469725241	0.29801848528527	0.443639169597104	0.453448745448286	0.499916812079706
"00000000000010001"	"100010010110"	0.00750139714483339	"100000010111"	0.0125572725790013	0.883902735304822	0.0656344052409606	0.498724034784371	0.00218206841923056	0.498057920767968	0.0433237775867834	0.47861726963388	0.478407926818508	0.479134643248528	0.912067461517398	0.912269353147962	0.500082648847552
"00000000000011101"	"101000011111"	0.00593873675853483	"101010111111"	0.0117468334218851	0.891395586061317	0.125937823860796	0.496939759048476	0.00206989124153405	0.491712768158977	0.0710004214514271	0.463939185084175	0.464569359844985	0.466881155450939	0.913640852255947	0.913429600169852	0.498977520375401
"10001011011010010"	"100001110111"	0.0232283868451806	"101001010110"	0.0288035217338384	0.827590907486895	0.325961065437342	0.543910724004389	0.0627556033083975	0.522079425710936	0.822824878875156	0.467008561889214	0.692240394580508	0.136930394087633	0.921130988214722	0.860212178958665	0.513377514608092
"01010100001010100"	"100110010111"	0.00912722683474108	"100110111110"	0.0127820768139978	0.945286779616083	0.0299039666194255	0.500290861005235	0.943812899315942	0.50042042282453	0.0180565791538187	0.491198804757687	0.490991750190541	0.492143025579566	0.919639218480137	0.920229295840787	0.50003306860936
"00111101100010000"	"110010101111"	0.0728203510550332	"110011100111"	0.454810505778138	0.971038159728613	0.779317197411733	0.125589250637885	0.000775997018712882	0.871728454762413	0.516063481428645	0.851086504512545	0.242359029063696	0.251348871315535	0.942263726777306	0.969346282756426	0.85878328280821
"01001100001001011"	"110100011001"	0.0042685875338008	"110110110011"	0.0195888495387376	0.743724918420406	0.51290360798601	0.552164816156337	0.943438067863202	0.611094808773234	0.105112881135004	0.507907135156809	0.4475777337901	0.452451543422966	0.369302185991679	0.410131081524335	0.52967622692904
"01011001011100111"	"111111111100"	0.0138944181528599	"111111111101"	0.244622520386703	0.966267201014042	0.964622213285466	0.942126970824836	0.978581190405823	0.923942598926688	0.949911921868744	0.948503619338539	0.813747445973148	0.689524029058221	0.812939037892077	0.0967998646616286	0.48298180383843
"00010100010010100"	"101011010111"	0.0118045601615449	"100011010111"	0.0136798147745118	0.896025208017407	0.0614134337451147	0.50025089576036	0.00197855639712276	0.499760497770221	0.151212341624935	0.425889173038522	0.537222543627342	0.425337103395478	0.92182887917053	0.921490294877516	0.499868508241155
"01111111011111111"	"111111111110"	0.251362333076373	"111111111110"	0.698566480916303	0.999996347053578	0.999839128722818	0.998453151657941	0.990126679366528	0.999437560712461	0.999898329435021	0.948803831518722	0.888552010048981	0.910839739780803	0.992102084260228	0.94275963410773	0.149744664411264
"11000111011101001"	"101101111011"	0.00682561192473545	"111111111011"	0.149744608473266	0.917530678574456	0.922493461417139	0.602680346414142	0.971910454318081	0.418443626550115	0.969022792577117	0.915435481011273	0.462736336599758	0.725032209194288	0.282350715510874	0.438338840883823	0.553232872504585
"01011001000000010"	"011111100110"	0.00334161946796027	"011011100101"	0.00446831237018194	0.180282862885194	0.447975650714218	0.497213028150146	0.837400919371615	0.505202074365384	0.278190348811936	0.425845786599555	0.361240239757971	0.370356395450253	0.475516697724535	0.470551035372803	0.500511406300953
"00001010000111001"	"111001001111"	0.0589714233783768	"111001001110"	0.15206561987471	0.966818788346833	0.879274025535481	0.486976328987156	0.000564949346122433	0.094663403184045	0.904363413693559	0.0765184654080844	0.0478956514964931	0.708299696864763	0.963759168284424	0.964360540593348	0.501071033210632
"00001011101001101"	"110011100011"	0.0465151656041659	"110011100011"	0.577697165794368	0.848968173496726	0.865718493547888	0.196830577492214	0.0207906712453866	0.746759807030067	0.884873263425427	0.826880520177893	0.0588293505707279	0.0973513420515532	0.179136483042095	0.742943339773064	0.791844372673158
"00001111001110111"	"111011101110"	0.0707900849140668	"111011101110"	0.530056642741471	0.949974492463437	0.952357994950572	0.923952212627556	0.0331727586479639	0.885260082677872	0.974465075011485	0.914436761706661	0.0142826887569753	0.709903967027189	0.977305602233052	0.926712325707784	0.123796957929552
"10111101010001111"	"111011110101"	0.0819579146941418	"111011110100"	0.245411684237735	0.998278699662178	0.9990119807431	0.993114598708372	0.00576649945653207	0.996902083174109	0.994692183255982	0.981272348968838	0.832474091072742	0.0470896238172735	0.714465459325547	0.180123561343806	0.530265391130366
"01001011001111101"	"111101101110"	0.0517748777749911	"111101101110"	0.16364427119764	0.996097012741795	0.971365171536119	0.528766972210179	0.968624258380782	0.0972216670243168	0.981333725456315	0.951080999195323	0.0106549343739073	0.947542675390985	0.841064480621943	0.840794500431226	0.482048029051161
"00011111000010001"	"101001100111"	0.0208025767583158	"110011100111"	0.0338186230683202	0.867019836188102	0.345266027165018	0.494936462558616	0.00257065258394717	0.45858836984873	0.51313642081268	0.396248894752714	0.24424767688804	0.282829665644239	0.885094858152763	0.885494197734745	0.500798759921141
"00111001000011010"	"110010111110"	0.0280588837362825	"110011100111"	0.15690343969954	0.958193229309717	0.732942959679999	0.273484524946851	0.00129245194128079	0.749355688612774	0.389072391126734	0.574327767196678	0.305786298109484	0.325296306272976	0.883991866638719	0.87623462339646	0.570591500787893
"00111101000010111"	"111011100110"	0.0849496056970975	"111011100110"	0.754761855910487	0.996261365717611	0.976118016536364	0.981045478971979	0.00399724954026592	0.986118633231539	0.925255283637621	0.882627311765015	0.0388452388650619	0.0761802929172195	0.99654178409359	0.941915802536516	0.0955163192612152
"00001010000001000"	"110001000011"	0.00994261148568543	"111001000100"	0.0145701258865534	0.525334417006203	0.574435000634185	0.422016510285761	0.00761715674060613	0.464239311232007	0.523664110382948	0.246948223264189	0.238447007918068	0.254390764654618	0.410918445624592	0.410361301263613	0.496418014094147
"00111001001000111"	"111011100101"	0.0138516514265413	"111011100101"	0.274562221183947	0.795741960996145	0.847998751848477	0.803233130820589	0.083907859360818	0.875860697317951	0.715658587485681	0.833066433710593	0.143673517318511	0.163340975647078	0.809358869974108	0.158837504093293	0.497556459400339
"00011110001100001"	"000011001110"	0.00558684529261617	"101001001001"	0.00575307549924505	0.322588614712398	0.381824352983084	0.489390896124185	0.0109383543346721	0.487686729571049	0.739222467890917	0.157274426993827	0.130434694556925	0.659864999780445	0.427912766096844	0.449817993630816	0.499704669873406
"00111111010001001"	"111011110010"	0.0380917628513615	"111011110001"	0.221293200610765	0.986015005666932	0.988149275124085	0.830962048624554	0.00308356504655125	0.864298090349493	0.97334350001116	0.912423928970294	0.917782757303701	0.0226080082161516	0.160351802708578	0.326816982321957	0.402372417184485
