Entidad,ID CTT,SNPA01,SNPA02,SNPA03,SNPA04,SNPA05,SNPA06,SNPA07,SNPA08,SNPA09,SNPA10,SNPA11,SNPA12,MI01,MI02,MI03,MI04,MI05,MI06,MI07,MI08,MI09,MI10,FEM01,FEM02,FEM03,FEM04,FEM05,FEM06,FEM07,FEM08
DURANGO,1009,0.836050278,0.854211073,0.849280045,0.738239951,0.782616505,0.774936271,0.800079844,0.804902918,0.876242373,0.823518894,0.84148818,0.73115871,0.98295,0.923470792,0.950421679,0.867700736,0.957028886,0.810718501,0.94710024,0.891312735,0.95076975,0.957495603,0.823127487,0.796702696,0.819785938,0.782774366,0.819791147,0.700550081,0.735928006,0.674351463
DURANGO,1010,0.906420022,0.91378673,0.875932492,0.884537833,0.923552631,0.919964951,0.907146009,0.851099673,0.890448106,0.772823374,0.913421662,0.419968595,0.999083344,0.898587006,0.996878335,0.987919778,0.996219388,0.873950932,0.997220396,0.975639933,0.932213404,0.994166141,0.999532034,0.999142849,0.999708232,0.999731681,0.999452819,0.99310561,0.999797556,0.908281066
DURANGO,1012,0.367343025,0.479632003,0.480438278,0.270046246,0.335090968,0.373292266,0.500230061,0.478662238,0.405542129,0.479496206,0.314189615,0.482775148,0.483649327,0.426037731,0.598949018,0.439010328,0.613338887,0.478643854,0.569223082,0.590197208,0.289186999,0.555184875,0.507178531,0.499579769,0.499161698,0.40844299,0.48459552,0.506981272,0.297156231,0.43837581
DURANGO,1013,0.482400916,0.565128251,0.561061473,0.447906143,0.458271773,0.47081755,0.563298902,0.54549008,0.297947959,0.544964073,0.543935164,0.524299785,0.539140347,0.543790694,0.47467326,0.522770319,0.517864531,0.524740987,0.513588968,0.509721987,0.614614719,0.499544609,0.51146058,0.526008592,0.530779422,0.434167094,0.52772683,0.513969024,0.35253511,0.44796979
DURANGO,1014,0.481510819,0.518536178,0.51762236,0.483800156,0.366519224,0.382377685,0.519683541,0.470123439,0.20287949,0.531371684,0.502609333,0.477350104,0.347039791,0.518782853,0.516370902,0.495943642,0.539204953,0.48615455,0.466669529,0.487818577,0.363655473,0.504397147,0.479311465,0.514316863,0.52644592,0.467693376,0.525961758,0.512214413,0.326296381,0.40801023
DURANGO,1015,0.784167471,0.791421649,0.755540231,0.719375,0.727857131,0.701780143,0.77395822,0.801794003,0.615548329,0.68011557,0.669703629,0.635755541,0.737047236,0.440229304,0.458210831,0.468246268,0.470815612,0.531936982,0.640453334,0.660270931,0.744378471,0.647438303,0.463603932,0.493618434,0.493510408,0.439326528,0.493592917,0.498883447,0.279440542,0.405890431
DURANGO,1016,0.394477555,0.485551062,0.476571306,0.323238589,0.376748267,0.359354279,0.505832462,0.476731255,0.245974759,0.482046903,0.502077476,0.483079842,0.693175998,0.447781115,0.498497778,0.444427365,0.498861793,0.501645407,0.481542867,0.532987628,0.724794229,0.508247565,0.551525209,0.554174685,0.555579696,0.394652437,0.554179111,0.502710984,0.365944441,0.439421658
DURANGO,1018,0.403825721,0.51580006,0.516599782,0.337801723,0.351925001,0.365111501,0.496876381,0.468524547,0.121152049,0.517069934,0.441462398,0.482814084,0.312351308,0.51409581,0.481297916,0.521572795,0.503960504,0.513716099,0.500979014,0.49317355,0.364559635,0.460451484,0.542962438,0.474964247,0.534127507,0.468664029,0.534424784,0.48866172,0.317144151,0.409907353
DURANGO,1019,0.999968275,0.997903929,0.996916583,0.999797327,0.998931991,0.998786949,0.974807985,0.997619779,0.999544777,0.990552765,0.998271104,0.862870669,0.999306438,0.992442062,0.99476727,0.9954144,0.993417848,0.879656752,0.998156969,0.97601935,0.974227933,0.996465325,0.893153211,0.804745126,0.885757319,0.88082084,0.851440226,0.639728543,0.855075349,0.592978023
DURANGO,1020,0.44121235,0.530093593,0.525333313,0.415730393,0.417656454,0.43351958,0.539237984,0.518314634,0.268157273,0.515771614,0.516431596,0.49471688,0.785624834,0.484649435,0.658248002,0.58400321,0.659849557,0.608491602,0.729989185,0.725416725,0.723700207,0.731470097,0.54358584,0.531606439,0.537544385,0.471463718,0.534457601,0.516240746,0.363525179,0.433562006
DURANGO,1021,0.927323711,0.94056751,0.9329214,0.915100918,0.939822787,0.94408759,0.927353512,0.878976567,0.860550499,0.871640813,0.932126393,0.796444631,0.97308611,0.88182191,0.898366577,0.893683226,0.927975474,0.615608524,0.942868322,0.878495283,0.921294614,0.93790178,0.880590753,0.884330396,0.885877441,0.831984978,0.884418016,0.857057094,0.834331055,0.803010309
DURANGO,1022,0.543352357,0.59394921,0.56610444,0.496273052,0.46917938,0.512440261,0.57974036,0.554752278,0.402306719,0.553420053,0.576198418,0.490656532,0.797602453,0.702952324,0.595052008,0.579662424,0.694030744,0.574056168,0.650022204,0.582568228,0.78866091,0.713837717,0.579794218,0.572381693,0.581085281,0.444307314,0.576587803,0.512134657,0.404557073,0.437466328
DURANGO,1023,0.658976505,0.705725204,0.595658649,0.581961831,0.639825867,0.635844232,0.642836285,0.673223057,0.649395543,0.65477492,0.653295378,0.429786982,0.837056115,0.783468467,0.635445422,0.655963746,0.783186929,0.597717244,0.738285953,0.467947953,0.831513884,0.762607386,0.710916654,0.706827868,0.714740853,0.608692506,0.710809227,0.640083516,0.594938701,0.598424567
GUANAJUATO,1024,0.384919181,0.498223639,0.493965796,0.352883507,0.415588311,0.429722286,0.511252123,0.458975033,0.215409351,0.499264921,0.437946885,0.458726356,0.430930821,0.49812022,0.450590891,0.484568697,0.494812684,0.49774774,0.506465441,0.509295088,0.490093756,0.49819333,0.637619023,0.627646135,0.638309675,0.550424679,0.624391178,0.540430209,0.532319125,0.519463616
GUANAJUATO,1029,0.531141199,0.60697786,0.58930498,0.480777851,0.471421882,0.502411858,0.586970198,0.57339677,0.538094895,0.580791534,0.574130232,0.536484758,0.721919995,0.558641537,0.693505754,0.650933004,0.688025592,0.629873995,0.719137233,0.666513929,0.631803056,0.702243025,0.551758911,0.568669451,0.575290911,0.46772458,0.569449656,0.541656123,0.419577578,0.470179516
GUANAJUATO,1030,0.503712415,0.55623197,0.537305519,0.456315734,0.483423905,0.499294873,0.562860908,0.511978249,0.44917398,0.529532364,0.562494899,0.498983164,0.662909714,0.629667078,0.599842236,0.576059685,0.654354721,0.518241675,0.62380364,0.597056666,0.668165491,0.649505712,0.499401051,0.526344202,0.528629278,0.433492226,0.527190678,0.512949439,0.336077011,0.419389378
GUANAJUATO,1031,0.466911964,0.557061191,0.544297804,0.420033895,0.458065819,0.478711489,0.553953012,0.513488511,0.39995984,0.493436899,0.52945282,0.520634442,0.769920192,0.474760809,0.65755913,0.606549677,0.670470788,0.60396846,0.693065052,0.60119742,0.624742445,0.673939398,0.522452191,0.535158165,0.546210455,0.417218525,0.541360048,0.511733428,0.380305891,0.439043166
GUANAJUATO,1032,0.643494464,0.670436095,0.652457053,0.585761729,0.582560894,0.606983534,0.668293955,0.622873145,0.584640597,0.572448078,0.670097725,0.503232425,0.785855672,0.695948456,0.676127846,0.657706909,0.690840497,0.559662618,0.689353162,0.626335811,0.788178009,0.665867063,0.590035058,0.602864026,0.615476204,0.533282035,0.608936077,0.565917611,0.475415236,0.495895649
GUANAJUATO,1033,0.495389937,0.54213344,0.52608351,0.433734683,0.490810472,0.494435692,0.538709635,0.513969373,0.419676718,0.47683995,0.477809216,0.455103361,0.6536253,0.652023704,0.630829225,0.62210361,0.664203026,0.612443748,0.687584931,0.647160225,0.660651316,0.675003793,0.551884908,0.523440522,0.546310249,0.476232126,0.534988331,0.496373844,0.391218167,0.445367517
GUANAJUATO,1034,0.575093311,0.625020939,0.607345882,0.531918797,0.543673593,0.552640864,0.618623619,0.548049641,0.38715508,0.526700944,0.613589891,0.535954656,0.6355176,0.619962217,0.549332563,0.580367382,0.620908592,0.56156708,0.629881533,0.601113401,0.641948363,0.644033377,0.625184882,0.617885992,0.638481476,0.548269116,0.627650509,0.579069569,0.497880531,0.516756902
GUANAJUATO,1035,0.596820793,0.652116638,0.620385595,0.552484647,0.591355736,0.589926294,0.64796596,0.638294985,0.520194133,0.583909172,0.654197634,0.522638481,0.693854427,0.571429849,0.621349928,0.550700303,0.684543301,0.55059017,0.653403074,0.627995033,0.642551474,0.681856215,0.628109382,0.613257034,0.630215539,0.543883647,0.619225723,0.538703926,0.504332641,0.471319848
GUANAJUATO,1036,0.573520528,0.635763801,0.621182578,0.553371476,0.593471203,0.597752401,0.636348136,0.592136224,0.417232321,0.574731369,0.618964115,0.55107774,0.812805438,0.768466408,0.742557831,0.73556622,0.775712912,0.629778001,0.785830086,0.757205855,0.80951223,0.784511652,0.642037345,0.615271985,0.647397724,0.557110406,0.624770649,0.53148314,0.558534231,0.520983003
GUANAJUATO,1037,0.579191533,0.631672572,0.625480987,0.510898804,0.53844019,0.553384022,0.62806727,0.598562717,0.577018037,0.609672718,0.565999882,0.557922645,0.634179324,0.641698368,0.679096616,0.672619231,0.687865811,0.62462045,0.686220288,0.656011062,0.630858677,0.663862899,0.668316114,0.633708113,0.67170939,0.604569444,0.664934293,0.616148616,0.56382432,0.591889642
GUANAJUATO,1038,0.674239749,0.702675781,0.677940611,0.610872714,0.672518611,0.676174956,0.673077699,0.646124893,0.549897233,0.642338029,0.689028862,0.560161186,0.781028125,0.680181542,0.687722882,0.646478469,0.738104237,0.588755888,0.739675414,0.686753655,0.738166895,0.759278085,0.660281357,0.63718853,0.668359963,0.597088412,0.663556539,0.553466335,0.56301272,0.530457772
GUANAJUATO,1039,0.83827382,0.849461255,0.847100823,0.815108757,0.830559215,0.838192178,0.828777984,0.829713292,0.768188966,0.773152911,0.833610935,0.697248455,0.845412719,0.802487057,0.809909792,0.799041635,0.79836298,0.739093019,0.836755926,0.80859905,0.841084353,0.832514375,0.729739355,0.690265053,0.720416158,0.699577053,0.672275305,0.684656201,0.669484414,0.639397421
GUANAJUATO,1040,0.621227855,0.675567135,0.650980144,0.550748983,0.622267253,0.6239139,0.635199455,0.609681587,0.553074418,0.54121381,0.623715147,0.474321285,0.743139488,0.71115223,0.597122559,0.636472888,0.664716354,0.624992066,0.696047547,0.676799892,0.769834192,0.697192544,0.647906155,0.61004525,0.658106749,0.54979068,0.654316393,0.554683173,0.557362391,0.476285121
GUANAJUATO,1041,0.541031654,0.614973466,0.592932973,0.506518218,0.542470712,0.560574706,0.593626782,0.591283734,0.486858737,0.565958883,0.590570088,0.495830373,0.704440671,0.681621092,0.655301009,0.640130168,0.695276284,0.555987095,0.683462915,0.644600678,0.706801061,0.693159805,0.576978467,0.520161377,0.583567696,0.515596126,0.569060819,0.525364713,0.493491076,0.488289673
GUANAJUATO,1042,0.494821266,0.573003128,0.536755259,0.453666057,0.526537133,0.523351092,0.57479468,0.544347732,0.372262849,0.563132602,0.555881601,0.520768194,0.521773801,0.4895818,0.55104249,0.486295054,0.574238872,0.505791752,0.576791742,0.577936509,0.527803948,0.570976439,0.554524806,0.541929599,0.57790292,0.495149776,0.572221424,0.499248397,0.448461586,0.445843923
GUANAJUATO,1043,0.448641752,0.51816448,0.511799721,0.411450893,0.422729814,0.438835169,0.52835194,0.479898001,0.280673929,0.477591441,0.482125728,0.492713268,0.382919994,0.51672189,0.506077045,0.522462795,0.525396744,0.523211188,0.527321301,0.515613709,0.421227801,0.51051564,0.509549274,0.529217888,0.535862161,0.434468633,0.532077387,0.498878601,0.342430748,0.435283424
GUANAJUATO,1044,0.591480223,0.624762534,0.593792771,0.532768778,0.615592161,0.589726629,0.599986748,0.589556862,0.405960604,0.597290543,0.59549267,0.542492568,0.658359405,0.657188953,0.64970351,0.625233146,0.630379645,0.614191277,0.647880183,0.610988726,0.700999933,0.645288898,0.653030691,0.639716118,0.66724176,0.585196355,0.664573017,0.561231655,0.546705544,0.538058641
GUANAJUATO,1045,0.47185861,0.542788863,0.536477003,0.413247274,0.419703812,0.438191781,0.54150215,0.510909997,0.309352302,0.526591495,0.503205816,0.477185636,0.435065408,0.514707561,0.46111663,0.501838749,0.492591987,0.510272185,0.490622145,0.485012285,0.526623108,0.500533274,0.534477153,0.5389145,0.544246778,0.455728545,0.541448151,0.506834938,0.348934909,0.436930206
GUANAJUATO,1046,0.608171795,0.643939516,0.630670146,0.570372505,0.601845625,0.594690281,0.648715967,0.605017906,0.47624542,0.545695151,0.639592185,0.478345889,0.73251394,0.660476843,0.672515726,0.6503224,0.699790574,0.619008199,0.692386165,0.676268352,0.689769016,0.67723162,0.650610995,0.63794529,0.655093733,0.544713374,0.648394928,0.576212833,0.515521746,0.51737737
GUANAJUATO,1047,0.435551513,0.510125115,0.505039145,0.362022906,0.418662531,0.441384284,0.516838446,0.473601644,0.346251491,0.501177228,0.409992208,0.471578877,0.55088481,0.5380225,0.462125348,0.507111944,0.491089276,0.5238211,0.551817238,0.538855888,0.617354975,0.548018104,0.514216733,0.524234029,0.531106797,0.437509505,0.52979898,0.496572665,0.328056155,0.413148421
GUANAJUATO,1048,0.705840171,0.711864235,0.638297786,0.589969941,0.715789342,0.710817086,0.677126363,0.656495678,0.573809892,0.571743077,0.69895986,0.611719694,0.725692582,0.625544883,0.62274741,0.600455393,0.632818555,0.610249709,0.691184571,0.669030778,0.739688058,0.687513135,0.629069753,0.596946342,0.630797145,0.550555966,0.62425787,0.536424156,0.479606212,0.484713332
GUANAJUATO,1049,0.522665372,0.596888759,0.596625711,0.524019486,0.483508991,0.500746145,0.597983896,0.565642207,0.362203274,0.572301477,0.592833792,0.562131618,0.831319577,0.667126077,0.658543317,0.632258939,0.649384696,0.625452798,0.711549344,0.689349278,0.822527409,0.671851207,0.660493755,0.655803859,0.656100037,0.531232255,0.647861876,0.594428434,0.528077909,0.54829984
GUANAJUATO,1050,0.618299587,0.65228081,0.617235337,0.576602374,0.583136264,0.57848593,0.645504315,0.636797669,0.575593024,0.553602311,0.629661111,0.46944614,0.543091756,0.597374197,0.60087902,0.603599923,0.608527116,0.592721438,0.625830215,0.617874613,0.595702524,0.629720046,0.57210436,0.572536498,0.574807116,0.475227497,0.553549115,0.553623479,0.430183691,0.515405
GUANAJUATO,1051,0.597014079,0.654288722,0.641908167,0.578076998,0.549467129,0.580670955,0.649426858,0.623562261,0.491489509,0.573701839,0.634899104,0.517752762,0.748736331,0.675385761,0.638086207,0.626958301,0.676789884,0.59616886,0.688808527,0.666957785,0.738094851,0.706431261,0.656797856,0.649446947,0.665533638,0.60202621,0.660236369,0.584219206,0.530387225,0.514747998
GUANAJUATO,1052,0.720692311,0.735632789,0.724536868,0.69540392,0.655834222,0.66282896,0.717564437,0.727814472,0.623290065,0.693145138,0.708699734,0.590700999,0.900078441,0.756187063,0.80974587,0.809883963,0.801698014,0.721229068,0.83972255,0.628390818,0.804957402,0.814176295,0.765546201,0.759750487,0.780627831,0.720807385,0.776714867,0.672929963,0.730622271,0.622287559
GUANAJUATO,1053,0.764688519,0.805207191,0.789948472,0.757130983,0.835411598,0.835346964,0.795479571,0.781447704,0.673274115,0.617502935,0.785091508,0.531721405,0.776816989,0.711125234,0.770123495,0.643162073,0.803842281,0.454324642,0.71536504,0.554871528,0.718077392,0.753304831,0.849995385,0.828873917,0.855592333,0.818762229,0.854296602,0.812383173,0.799400671,0.787480287
GUANAJUATO,1054,0.74193886,0.721025286,0.702320709,0.612507159,0.785160293,0.78261294,0.717870831,0.716682245,0.623706076,0.520466857,0.757891293,0.643535138,0.714951108,0.626593847,0.655810542,0.54756096,0.667468911,0.492749854,0.637192239,0.534475346,0.736541411,0.631531613,0.693142934,0.663702241,0.702130649,0.664289101,0.681963583,0.630643353,0.676750499,0.586045461
GUANAJUATO,1055,0.773012183,0.770135357,0.723799153,0.754287502,0.767142741,0.756930749,0.678031766,0.775642275,0.729189502,0.688270601,0.762681122,0.54595733,0.877737562,0.704851561,0.820135759,0.80112768,0.838066996,0.726185624,0.850378903,0.742012007,0.776402285,0.830890111,0.674009442,0.673880186,0.685902882,0.610030964,0.672343289,0.628745491,0.600706423,0.573488913
GUANAJUATO,1056,0.535187171,0.598599367,0.571322025,0.507480029,0.549097809,0.553953681,0.573628164,0.569670043,0.401188097,0.569401169,0.572972961,0.496662489,0.67068374,0.550090435,0.596859107,0.597926675,0.629253962,0.580240721,0.612335316,0.602804326,0.598154057,0.613168599,0.667583192,0.62919177,0.662853877,0.600136291,0.646281291,0.581004903,0.593329402,0.478209656
GUANAJUATO,1057,0.364929003,0.484549635,0.481635703,0.353531265,0.467657739,0.480009888,0.500399901,0.474425646,0.159110327,0.480794487,0.462281738,0.421212778,0.818577092,0.711964658,0.594627585,0.651591214,0.70125656,0.607609129,0.699232822,0.704405793,0.82450561,0.680067289,0.637479531,0.6093287,0.648775324,0.601281514,0.629285588,0.630841415,0.515107386,0.533081553
GUANAJUATO,1058,0.555314625,0.613926192,0.597620142,0.522301375,0.567397229,0.574894263,0.614029207,0.505306825,0.345249622,0.572933486,0.599884004,0.513704998,0.699043135,0.610362248,0.630569909,0.648608765,0.628994548,0.613286839,0.667531324,0.57111326,0.687158592,0.655057569,0.603189721,0.599964699,0.617258922,0.533651785,0.596345537,0.549964819,0.491298078,0.442967313
GUANAJUATO,1059,0.494660917,0.568978032,0.549383099,0.430413614,0.452255264,0.459084828,0.563533245,0.519059738,0.380603536,0.502662225,0.545042952,0.500825159,0.653025755,0.629787061,0.435311651,0.524900504,0.597201103,0.533549358,0.546091571,0.475464419,0.70985205,0.587217631,0.54000343,0.53376544,0.536338791,0.462074127,0.498013101,0.524775261,0.381980349,0.464843026
GUANAJUATO,1060,0.663002659,0.579722801,0.468824671,0.62039768,0.743400222,0.730481483,0.628131645,0.703729242,0.547478279,0.508269357,0.696297774,0.550748024,0.706504032,0.765496201,0.772068814,0.742998517,0.790125535,0.681696464,0.733652306,0.718344337,0.659504974,0.740632553,0.504736892,0.52175021,0.526913713,0.434110935,0.526988364,0.498247219,0.296930823,0.397258043
GUANAJUATO,1061,0.586411047,0.634128035,0.610446027,0.593343206,0.522159478,0.537269507,0.642190777,0.647860166,0.5224154,0.463204519,0.673644741,0.463675759,0.645241198,0.645636013,0.497408161,0.489971711,0.629390084,0.471004925,0.54694853,0.513264806,0.697341851,0.599890584,0.563799199,0.554847079,0.563540173,0.516836174,0.560276874,0.451739201,0.424880155,0.365245684
GUANAJUATO,1062,0.652093047,0.675436365,0.612389034,0.536551142,0.675432163,0.690329287,0.620089254,0.673124469,0.661185207,0.594874594,0.686168165,0.541654822,0.829672224,0.696185812,0.695571274,0.647147171,0.714725372,0.560468069,0.705233628,0.625385297,0.782106158,0.724997573,0.610373944,0.566048764,0.612388258,0.567613171,0.606188889,0.556682068,0.533620569,0.528996634
GUANAJUATO,1063,0.648868023,0.681141322,0.66864411,0.593220043,0.639874522,0.653585499,0.661619765,0.642388862,0.569082202,0.562006102,0.630794333,0.530027232,0.886480716,0.739063905,0.834884716,0.775890651,0.822680163,0.731634837,0.839324697,0.758169529,0.781852326,0.845612384,0.58401019,0.593894138,0.598073085,0.448848147,0.586009302,0.548365886,0.481733663,0.502549623
GUANAJUATO,1064,0.912425235,0.923949436,0.915898535,0.896008878,0.881663266,0.887495189,0.887068012,0.91970101,0.874294797,0.905880402,0.918725379,0.724043988,0.985650752,0.931302202,0.956716237,0.911218287,0.960390367,0.820029782,0.960547778,0.812265976,0.953862014,0.957399141,0.899035924,0.864628734,0.899923667,0.867467241,0.887000012,0.780870252,0.877150888,0.792496407
GUANAJUATO,1065,0.555172709,0.622525693,0.60554141,0.511664762,0.552604776,0.568892974,0.578378256,0.588859757,0.394959764,0.581021697,0.582332236,0.502114183,0.629180292,0.545070931,0.555065167,0.576023295,0.504389802,0.580425254,0.643265224,0.639655542,0.643243523,0.63460294,0.553300779,0.51719465,0.563032344,0.485310106,0.558466651,0.511110025,0.386974856,0.458132387
GUANAJUATO,1066,0.795895342,0.797696197,0.780896919,0.724790743,0.768954779,0.757098029,0.766416698,0.773751757,0.74782625,0.773089528,0.79905476,0.522092073,0.790314244,0.766889673,0.724253512,0.735644632,0.759397771,0.649887528,0.790699592,0.710202016,0.753744584,0.78827762,0.755064731,0.727645456,0.755485046,0.687253571,0.740989291,0.67825508,0.675575334,0.622284934
GUANAJUATO,1067,0.865158986,0.87737408,0.781269165,0.851370921,0.859260243,0.85013218,0.822125226,0.882324414,0.838377195,0.776688638,0.873780206,0.612704239,0.818655907,0.790124527,0.805264014,0.769457457,0.814426926,0.635894642,0.810873844,0.766015382,0.802330882,0.811308208,0.756910386,0.744169188,0.759556404,0.71410175,0.747810954,0.674856095,0.692139923,0.658735995
GUANAJUATO,1068,0.697237783,0.723006663,0.712176922,0.666353342,0.659683592,0.669980722,0.669100866,0.700742456,0.552616847,0.675937239,0.661284874,0.543723445,0.740432248,0.694785701,0.667730957,0.624882959,0.724949998,0.60842059,0.729112076,0.712897483,0.69138342,0.7252012,0.666010448,0.652906703,0.664169266,0.601792216,0.653562837,0.604340214,0.555382868,0.570354489
GUANAJUATO,1069,0.945143062,0.929688629,0.916720408,0.91877625,0.949153013,0.948474841,0.917508114,0.875577663,0.868002584,0.846468577,0.940164786,0.667625658,0.946856843,0.875755103,0.818844896,0.822092585,0.892366746,0.768572412,0.910840137,0.882140407,0.927043556,0.925562205,0.606910978,0.579758984,0.628915396,0.642878364,0.613865021,0.593497094,0.54859396,0.490304885
GUANAJUATO,1070,0.54009002,0.597038689,0.585565979,0.501120419,0.544228905,0.548080692,0.583173396,0.561184965,0.421135253,0.570156077,0.538657481,0.498769106,0.580780071,0.584740272,0.611816283,0.614663716,0.638492017,0.600792128,0.636405087,0.630475521,0.564933091,0.635751029,0.632160139,0.626424651,0.640614624,0.562860159,0.634657442,0.559614284,0.513111754,0.510357402
GUANAJUATO,1071,0.627421516,0.673514879,0.657607235,0.578392389,0.575634079,0.593958572,0.642469986,0.634151969,0.585993338,0.629314301,0.647399143,0.506742645,0.727788482,0.629269579,0.652404651,0.637775965,0.644450019,0.555357932,0.699622199,0.669590439,0.682282618,0.697818131,0.627328087,0.6260781,0.645289159,0.564998287,0.640913177,0.571528802,0.514769178,0.523719455
GUANAJUATO,1072,0.492350397,0.566643674,0.531005223,0.466340869,0.466541587,0.471238042,0.547647842,0.549489893,0.362798991,0.54057056,0.553339094,0.495721037,0.643707436,0.588584916,0.590805162,0.593834535,0.60727058,0.588099009,0.622964483,0.566315963,0.663356767,0.624773259,0.54549092,0.568394525,0.580497189,0.485176113,0.576076177,0.509065302,0.4268974,0.487306623
GUANAJUATO,1073,0.713137183,0.751025019,0.72443246,0.683666,0.666702158,0.641782957,0.733005003,0.719887394,0.599568425,0.665690046,0.741296694,0.552184922,0.755076452,0.633217766,0.72409899,0.677727685,0.732771424,0.641258012,0.733249077,0.706343904,0.696121667,0.736074714,0.592205629,0.588090143,0.60224409,0.525160394,0.592380964,0.56880835,0.450035243,0.483941039
GUANAJUATO,1074,0.636249015,0.64734153,0.631332196,0.554498172,0.657100525,0.654676006,0.654532987,0.614356197,0.550818621,0.586294523,0.647360184,0.540961702,0.790571419,0.710577329,0.645763802,0.637275038,0.693153911,0.567169627,0.711777206,0.597385512,0.799585437,0.721272736,0.598516943,0.592471348,0.605215892,0.515640195,0.599820478,0.566169887,0.440645919,0.49948965
GUANAJUATO,1075,0.501306482,0.578744276,0.562602341,0.454144513,0.462044687,0.46054452,0.57642817,0.523516107,0.378384606,0.540991435,0.564795538,0.496906671,0.746742299,0.671379801,0.604730564,0.58689759,0.682798785,0.578709237,0.633551246,0.6073482,0.755536599,0.629230896,0.526815592,0.524173162,0.536315286,0.436362057,0.527831092,0.514642741,0.360593818,0.447962456
GUANAJUATO,1076,0.408837077,0.504629153,0.502286669,0.377507679,0.447835352,0.471774305,0.509124875,0.490776568,0.353995145,0.485683409,0.446590632,0.448324364,0.447128283,0.511588348,0.536029437,0.490772927,0.536506957,0.523956337,0.556271857,0.556813895,0.464103567,0.563242947,0.519541331,0.51446107,0.519384772,0.432424473,0.507830398,0.510572813,0.342673297,0.419061497
GUANAJUATO,1077,0.477406938,0.530477632,0.523352609,0.406389997,0.430048577,0.456969488,0.537596619,0.498527495,0.361731668,0.511623102,0.467166102,0.483050178,0.466000964,0.512886503,0.475259195,0.484427929,0.519326987,0.505439166,0.534660819,0.546210097,0.538303498,0.523930212,0.579482008,0.556952412,0.570858417,0.503283679,0.547796133,0.504844098,0.425666033,0.386042923
GUANAJUATO,1078,0.63529998,0.666456003,0.650466257,0.594275052,0.627150796,0.626122364,0.662191809,0.633165502,0.635587946,0.644133593,0.622269952,0.544622926,0.665828343,0.633291799,0.625762356,0.617188617,0.662119101,0.528498292,0.646911536,0.62055464,0.674764328,0.648906597,0.639967354,0.642435395,0.653315951,0.587533454,0.646310753,0.615002097,0.520941677,0.549974063
GUANAJUATO,1079,0.777065595,0.80769468,0.800372352,0.751249712,0.728641062,0.739839863,0.784234999,0.791148676,0.701198109,0.736728533,0.796812478,0.610941318,0.870419421,0.790007774,0.835364858,0.794825594,0.833990272,0.633871556,0.847628358,0.803251803,0.78155798,0.853432023,0.75110061,0.735898502,0.751129991,0.67722687,0.725100236,0.718702186,0.678790436,0.59938277
GUANAJUATO,1080,0.460431724,0.529962981,0.519150509,0.428450653,0.436024764,0.445377043,0.537783519,0.49170623,0.27964488,0.513432041,0.509162841,0.501038264,0.52207093,0.559253985,0.568277572,0.556189535,0.561680937,0.557329343,0.598697236,0.593884252,0.557787589,0.603997333,0.553514369,0.554520706,0.570586923,0.461270658,0.567637965,0.504428833,0.424043857,0.440301335
GUANAJUATO,1081,0.662060061,0.680927286,0.623445344,0.589632839,0.613106538,0.609888443,0.640570458,0.670069333,0.55495206,0.603322328,0.661460208,0.544129406,0.782189563,0.713286838,0.681936266,0.690203628,0.701335761,0.621509531,0.724263672,0.699201054,0.795243899,0.708821767,0.682305105,0.659395566,0.684233629,0.610332706,0.678869512,0.588533161,0.543268444,0.536062855
GUANAJUATO,1082,0.609076576,0.670805447,0.66064061,0.556992144,0.55860559,0.568981793,0.659687896,0.632852966,0.544328261,0.615640965,0.675557351,0.594871308,0.752089411,0.687302674,0.626645856,0.636998608,0.681083817,0.565375735,0.646073218,0.614147638,0.783315328,0.666723738,0.676071281,0.660356652,0.682845449,0.610427142,0.682099019,0.631978444,0.57674082,0.598943885
GUANAJUATO,1083,0.540427466,0.586221599,0.570517594,0.469923091,0.502900481,0.52441907,0.574579714,0.579206398,0.446250502,0.528032903,0.560600075,0.485101622,0.670684413,0.655117294,0.607374396,0.611171492,0.640249163,0.599793518,0.635087652,0.60106781,0.697479282,0.668163865,0.555323198,0.552608884,0.554380987,0.434376254,0.541371371,0.526988765,0.401090811,0.470982229
GUANAJUATO,1084,0.54369591,0.590263895,0.540664481,0.50717067,0.591912903,0.588188273,0.584455036,0.548350967,0.476856007,0.517034965,0.548284414,0.409064034,0.625939264,0.592409191,0.596036752,0.581341675,0.585367263,0.577871111,0.640926377,0.625884469,0.650592346,0.625515008,0.530058219,0.558891102,0.560553139,0.477692664,0.556826823,0.502983678,0.436604554,0.45272768
GUANAJUATO,1085,0.449863028,0.494123654,0.474551919,0.362770719,0.387919162,0.357181912,0.516980784,0.443266243,0.283100299,0.484855384,0.426012,0.481320609,0.599232782,0.62029481,0.432909958,0.524360404,0.541209167,0.535331666,0.538627911,0.496049723,0.669177089,0.570749611,0.568910754,0.518504916,0.566295769,0.435309851,0.554769594,0.49957116,0.403547758,0.401705987
GUANAJUATO,1086,0.511354385,0.532527374,0.512232738,0.465263963,0.387496064,0.391285617,0.529642772,0.480912898,0.180253106,0.541687406,0.468537501,0.486275975,0.784270823,0.704999276,0.582046316,0.574885056,0.69724701,0.563858978,0.549538404,0.321272092,0.815833409,0.635770172,0.446595202,0.493512507,0.494977256,0.466621356,0.493642504,0.500624382,0.314518975,0.37876988
