"pattern","mle.est","mle.post","map.est","map.post","post.attr1","post.attr2","post.attr3","post.attr4","post.attr5","post.attr6","post.attr7","post.attr8","post.attr9","post.attr10"
"00101010010","1101101001",0.00559531855252119,"1100101000",0.0237461802223946,0.427995525313253,0.512899909629745,0.417554036310679,0.506046207433201,0.489009259397977,0.392798666262972,0.539945487902355,0.489956455747233,0.494932471067612,0.440389941029828
"01111000010","1100101011",0.0703280188784113,"1100101011",0.25138159686085,0.803331210906094,0.853961900467238,0.165011811158215,0.189299828736658,0.824309188756899,0.268417446566998,0.852276731277753,0.326978829003223,0.675307876965931,0.529570541372867
"10001001000","1010101111",0.0163821348969313,"1010101000",0.0107901587308791,0.411791922690215,0.432321077298724,0.52192179317465,0.456656475955942,0.474534038886282,0.39326015841859,0.488922379676996,0.500753587388699,0.482822987695431,0.493134401254788
"11011101001","1110110111",0.0551126321128599,"1111111111",0.251065125779166,0.919157290699413,0.866765755482726,0.679878727688098,0.424363555455912,0.892517049787495,0.908802616146873,0.765551554833265,0.736689435320703,0.743225497168569,0.853142708326524
"01000101011","1100110111",0.0273643233753759,"1100110111",0.133488824810617,0.712741179399058,0.635063079378606,0.282133890662194,0.290618117977381,0.618080272421923,0.751754007756834,0.331996073005826,0.607380181617735,0.557668040109541,0.669783356619202
"01100100000","1100110011",0.00322869457904917,"1100110011",0.029667899176512,0.3782887496699,0.514108727043591,0.428741106222978,0.442446949919722,0.444604533171236,0.504535424212307,0.463713906834205,0.473355996548787,0.520605911531063,0.51745483954091
"00011111010","1101111101",0.0127507660676886,"1111111101",0.134265318230022,0.717677369730966,0.688257117747112,0.401417213612481,0.519838934487023,0.747791745844489,0.660128054155681,0.693537130947967,0.674753365398142,0.332996137919251,0.63893193118239
"01001110111","1101110011",0.068362133801415,"1101110011",0.137446002461559,0.870726767215433,0.827843171006998,0.27077881051576,0.513124751965802,0.82812713028295,0.833372006726895,0.439716262190233,0.275475848953331,0.734248446971532,0.72699933911901
"10001101011","1010111101",0.0339987072928382,"1100110101",0.0812205739886936,0.738939386524206,0.569754478658834,0.49966347725615,0.341836464277574,0.652911621054975,0.728896421267743,0.485730684628376,0.587487753500133,0.385364146728403,0.581348315506663
"11111111111","1111111111",0.268359703729196,"1111111111",0.680666280049218,0.999944364049071,0.999833436605551,0.952042687919844,0.902872427693724,0.999926030235807,0.996003258389377,0.999345136757198,0.877743171227518,0.866482159447921,0.972990948340731
"11111100100","1110111011",0.088225368295236,"1110111011",0.194832628645062,0.975303635118209,0.975654675643679,0.659323934928323,0.343908711874651,0.977937910733942,0.905215736494229,0.955990406722394,0.265040104131147,0.817799483460269,0.782122071230674
"10011000000","1010100000",0.00524675577893865,"1010101000",0.0111456518629849,0.392412788708209,0.450655157682269,0.525356534553486,0.454696286382652,0.457222009935609,0.405723925822793,0.49425627432437,0.47721221274135,0.489505136812828,0.464078137336571
"00100000011","1101011100",0.00206791906666772,"1110010001",0.00458799764719448,0.473884711383196,0.499088082422607,0.480475913932936,0.475411208690107,0.300513010243376,0.584597737263731,0.492063879897312,0.508143600043022,0.506314411123899,0.490192793292121
"00110100011","1100111110",0.00688243153405174,"1100111001",0.117013942268544,0.744876933149772,0.715984503775927,0.29625061863126,0.273454345006138,0.660805777916631,0.768265793596387,0.698080977012498,0.478487777767299,0.388222950145577,0.437278721058421
"00100000000","0011101010",0.00137084202753134,"0101001010",0.00270922145020511,0.306096251223959,0.484735807868702,0.468848653275545,0.480662348156461,0.380112558231698,0.457159442851028,0.48990900089286,0.499368518899435,0.498537263537521,0.494959794950709
"10000100001","1010111000",0.0139294193844694,"1110110001",0.0233700977770895,0.632461490700549,0.464268684583294,0.538541278031601,0.37235544025253,0.511345875985823,0.647380900352821,0.432056086761342,0.45526409128252,0.476465797775596,0.457031989845719
"00010000110","1100100001",0.00294620789076908,"1100101000",0.00753460890130161,0.334365045539135,0.505727044032258,0.45471332749843,0.464203880758588,0.405366018269661,0.444955917128338,0.491413737102061,0.499396283742887,0.495697651852425,0.480850897824428
"00000000000","1011001101",0.00137121810835269,"0101001010",0.00271258210195949,0.305235498829387,0.484096648780721,0.469391593419962,0.481176352341459,0.379343619310689,0.457576093539098,0.489276258888359,0.499394833650783,0.498558872444628,0.495487198567987
"00100011101","1101100101",0.0220912802962642,"1101100101",0.0303511259957794,0.589711278555618,0.506329494945248,0.410402445199044,0.521160369558834,0.454508110857704,0.515227560020835,0.445698511574545,0.569575132312514,0.469002905534038,0.547782138053062
"00001111000","1001111101",0.0133534684895691,"1100110101",0.0377307366385066,0.49861652425011,0.446368398823375,0.379719126763404,0.519493963350482,0.552097361232429,0.47489741738617,0.455745299882023,0.56898361227691,0.471691618443239,0.562827079518777
"01000100010","1100110011",0.00323116574886445,"1100110011",0.0299220024664002,0.372963840308118,0.509947105411683,0.431150430776523,0.445177613364922,0.439847613428772,0.50165956583012,0.459120657417252,0.475520007608141,0.518557982169723,0.515344523680722
"01111110001","1101111011",0.0891368739816322,"1100111011",0.196204979468851,0.965430822200032,0.953963245888222,0.39285073708063,0.576596418912244,0.95403917992721,0.939142598079963,0.934957379570406,0.252211835782134,0.798138895819902,0.799609613748676
"01010001011","1100100111",0.0074463740800831,"1100100111",0.0103952259198887,0.519100260776004,0.522179198723187,0.446463949878248,0.451898106730312,0.360628519560961,0.576448157324569,0.483521497424538,0.53359291510848,0.523138307090996,0.535250446933878
"01110101100","1100110111",0.0319085258909602,"1100111111",0.157115688869822,0.844183816675264,0.868051903449511,0.252295365749276,0.231776799882769,0.860804188711128,0.797157495365269,0.653150178025523,0.678346957882132,0.668817670818431,0.820742359230619
"01111111101","1101111111",0.198948419266185,"1111111111",0.441317371186666,0.997728994816787,0.996111247101406,0.619905186460078,0.685108576226046,0.996980626464014,0.975015902535395,0.98029963572119,0.796846892646599,0.818031684661627,0.952068534245038
"00100001010","1000101101",0.00465468066916881,"1000101101",0.00624693656084182,0.334785528190169,0.48122378887397,0.451530237677248,0.470168085493174,0.405741649494189,0.443639704261779,0.493685746659363,0.517196751824518,0.491581429081205,0.510724211879931
"01000100001","1100110011",0.00952821989608376,"1100110011",0.079908832872628,0.594960585217679,0.54909028101625,0.387467550113166,0.38579248045509,0.461487230823992,0.67839071040772,0.412234903858743,0.451731847042619,0.547944126242445,0.535720232111691
"00101101000","1000111111",0.00513900088696277,"1100111101",0.051265433006519,0.463861984293658,0.545988169191809,0.38308147873516,0.395208050095674,0.521049967553636,0.544219516260501,0.516646247652768,0.566974340035918,0.431454006188879,0.556171683961026
"10111111111","1111111101",0.200396623967904,"1111111101",0.64412725137081,0.999646549273153,0.998941836135598,0.908483886049289,0.855092185764234,0.999530076030295,0.993461964052176,0.997916210154156,0.887940449058175,0.1517718848581,0.828413664526157
"00011000010","1100101110",0.00143224893918854,"1100101000",0.0210489561048011,0.349286553196781,0.516807137780361,0.441605338080088,0.454870963659212,0.418695900440696,0.436253001987845,0.521658338353446,0.498048113560746,0.497452985144405,0.468496062017267
"01011100000","1100110011",0.00319892409377579,"1100111011",0.0421324267422651,0.436517648449876,0.559616852778858,0.402394683021213,0.412586624691639,0.496622357207167,0.535983483749965,0.513941964665682,0.449692123161884,0.54300040942541,0.540531545690795
"11011010000","1111100011",0.0259863837893305,"1011100001",0.0431556166870188,0.589566790159345,0.417930958949463,0.60813008423099,0.616389996589002,0.633346277616102,0.310524828411298,0.470265106538481,0.425711162826096,0.534271553886458,0.476953812479526
"11111111011","1111111111",0.256616966387179,"1111111111",0.680175548222448,0.999760216277734,0.999282133403891,0.951779095985325,0.902662978580546,0.999681199923839,0.995686859691195,0.998976021755041,0.877492826532631,0.866219889364188,0.972666007402217
"00000100001","1000111011",0.00474006063061684,"1100110001",0.0165989185366898,0.545162112328567,0.493652181422123,0.42893355379896,0.417811393614269,0.39527857912854,0.644894142660612,0.46173345923254,0.497484547502388,0.49236511009712,0.478638322079368
"01111100111","1100111011",0.159935851067793,"1100111011",0.452384201198859,0.996564217638623,0.996175118760009,0.167224260359407,0.134689606361821,0.995432018203202,0.953683227517536,0.990103989471519,0.215835472791086,0.760705609766314,0.801249725638558
"01101100110","1100111011",0.0264364874156738,"1100111011",0.296445608060061,0.866833647815748,0.895925369947202,0.203931628874846,0.191732244018242,0.881038040894408,0.767897157868173,0.832334539791808,0.275567537939007,0.708717415184075,0.710575593273141
"00011101100","1100110101",0.0103375745740348,"1100110101",0.117215190607189,0.638855315362918,0.694175837834009,0.2893841550754,0.291703380559952,0.677377366727333,0.6528953578505,0.518959172820772,0.643201934862344,0.335211906268896,0.617942088612836
"11100101001","1110110111",0.0594217778572718,"1100110111",0.092466060571306,0.80101936216,0.672066470983732,0.480670160052229,0.310415092704769,0.73544892080882,0.78453097720648,0.422944857198957,0.60006518276356,0.602761826736538,0.699359628180917
"01100000110","1100100011",0.0114513423206204,"1100101011",0.0192268789591666,0.385023138095266,0.543343646020486,0.424419341545734,0.448900967863534,0.45062058773246,0.426587114204127,0.487618490416791,0.468987414600175,0.530991081096775,0.514827541651862
"01101111000","1101110111",0.0230560786737556,"1111111111",0.184799961475445,0.757407344183598,0.732127269905636,0.443600039747323,0.590382716888732,0.783283861672373,0.681478555922848,0.652637335917315,0.662137792661422,0.671802861086228,0.765907732570797
"00111100001","1100111001",0.0142828088463872,"1100111001",0.171060678852952,0.837238335494787,0.818805741552795,0.234889213859438,0.206694054542913,0.783603196455576,0.825321041890901,0.80738377233415,0.469702409282658,0.340060696103476,0.418151293584498
"11111111110","1111111111",0.175818679428654,"1111111111",0.672185424818009,0.999772851536809,0.999553865500459,0.944043138845207,0.901185254922365,0.999797080675818,0.983682246830049,0.998961280806688,0.876381344604593,0.866241768335397,0.970949931351114
"00111101110","1100111101",0.0918822351899579,"1100111101",0.462322658256585,0.985431846515035,0.987663411581643,0.149219948520075,0.11249032613501,0.98698578093718,0.86918613606383,0.980595376587298,0.772857072137874,0.145216067663097,0.715465805512834
"10100100101","1110110000",0.0244075058864772,"1110110001",0.0673580536593365,0.754385248712044,0.641987137500096,0.551388158085809,0.27233377910779,0.673447385515215,0.741046749839867,0.343905801467498,0.428851030446184,0.427932401299401,0.421108163158604
"01010010100","1101100011",0.033339560737287,"1101100011",0.116518122792297,0.481442928850235,0.558413950594506,0.393110148223265,0.571814946842069,0.536755613710282,0.360366117963974,0.399743203809985,0.416575030848724,0.577655172706292,0.559715517567146
"10111111111","1111111101",0.200396623967904,"1111111101",0.64412725137081,0.999646549273153,0.998941836135598,0.908483886049289,0.855092185764234,0.999530076030295,0.993461964052176,0.997916210154156,0.887940449058175,0.1517718848581,0.828413664526157
"10101110111","1111111110",0.0508015893038245,"1111111110",0.214329226329665,0.981927889796121,0.956586518667942,0.828994264182744,0.753760029197557,0.975972555372234,0.95238726751469,0.936050667669761,0.549631582598467,0.457725544923222,0.334885678086664
"01111110011","1101111011",0.159190083517489,"1100111011",0.214247793312857,0.99298202240976,0.99065396028354,0.397080760001496,0.584158385473019,0.990669375847863,0.963032008235658,0.986795530538021,0.2382616577633,0.817769835074057,0.821155910131974
"00000000010","1000000010",0.00137112323160974,"0101001010",0.0027117336728871,0.305452804104987,0.484258010680661,0.469254522923892,0.481046587008495,0.379537745385973,0.457470906038986,0.489436000733446,0.499388190237032,0.498553417066816,0.495354050418614
"10111111011","1111111101",0.176195571887542,"1111111101",0.641188368961063,0.998482529543206,0.995456983730087,0.907014485941814,0.853984688974226,0.997982474820951,0.991471230845239,0.995586786732607,0.886309617622127,0.153373032672731,0.827016922410797
"00110100011","1100111110",0.00688243153405174,"1100111001",0.117013942268544,0.744876933149772,0.715984503775927,0.29625061863126,0.273454345006138,0.660805777916631,0.768265793596387,0.698080977012498,0.478487777767299,0.388222950145577,0.437278721058421
"01001101010","1100110111",0.0101326286424211,"1100110111",0.0542320473255752,0.517514911479158,0.591422484584675,0.358512583358473,0.372775896402323,0.568979923019455,0.57624148639213,0.465003403834419,0.572328751080055,0.547365872598591,0.619769391277863
"00000100010","1000111100",0.00158817675341594,"1100110001",0.00582143157760572,0.340513256277088,0.484585724908042,0.450554139257723,0.459381739836086,0.410858420685017,0.484857547959385,0.480437790460785,0.495967370984095,0.493642234625997,0.490262472163747
"00110000001","1110010000",0.0020629882236851,"1100101000",0.00465635891714979,0.48024667407209,0.505145277488024,0.47539028129823,0.47054677765795,0.308971441744005,0.581921583070084,0.498206013977717,0.507693908586742,0.505187948356992,0.486253614152612
"00100101011","1000110101",0.0143060030930268,"1100110101",0.103503030109756,0.66731871975175,0.577357862473306,0.332090993249855,0.331166716248563,0.557689669347891,0.721757924234697,0.472648008774319,0.610808601597343,0.395477154191317,0.594257667056707
"01101110101","1101110011",0.0608796310591419,"1100111011",0.129003470028214,0.924606336248906,0.899596120573674,0.323869069645769,0.543533564798091,0.899761728949894,0.889949028331616,0.673235960579467,0.258484370290494,0.771143328619697,0.768530186925623
"01110000101","1100100011",0.00896514174783072,"1100111011",0.0374897486789951,0.586832368051927,0.606625020641133,0.39740145238075,0.402693351928415,0.45068050788631,0.565676161296334,0.537455439610155,0.447621567358235,0.56450659017566,0.535166203518294
"00000010011","1001101010",0.00347201615680882,"1001100100",0.00562125384621825,0.50200568139569,0.469667122755343,0.475263246788612,0.50956811009056,0.337900733217156,0.55418083351646,0.483279254630335,0.500294884296958,0.506793565453145,0.483245305882648
"00110000000","0110110110",0.00136557126565605,"1100101000",0.00611000660726686,0.317987227343648,0.493565554378606,0.461348135899811,0.473561570362792,0.390735165156597,0.451403567626811,0.498650097766814,0.499004990337848,0.498238744474428,0.487673908953723
"01010001101","1100100111",0.0290290338022585,"1100100111",0.0384894160578419,0.587157377430023,0.589800582890887,0.388365641632874,0.406441433283981,0.45111261817933,0.564878192426265,0.410313663286768,0.560464718509823,0.548047115549404,0.587979585683228
"01111111110","1101111111",0.155477172547303,"1111111111",0.419956838159533,0.998338930564589,0.998165833986019,0.590804047449884,0.693453931210356,0.998516111082073,0.913861390574959,0.994714086307441,0.796779089389975,0.82297229464856,0.944113364062854
"00011001011","1100101101",0.00385206740308462,"1100111101",0.0345104321877485,0.544076859901344,0.546995886348132,0.428180036041947,0.428069094532266,0.393835701550433,0.576902072934203,0.541965725120918,0.544676067599536,0.470892291982672,0.512266424315533
"10011011001","1011100101",0.0290798371911808,"1111111101",0.0585203451999035,0.700615832054775,0.415009917211214,0.618991985598603,0.626595572967602,0.601959237931736,0.442776444790986,0.525999309997895,0.563843113113945,0.461419606692251,0.532570333998272
"00100000000","0011101010",0.00137084202753134,"0101001010",0.00270922145020511,0.306096251223959,0.484735807868702,0.468848653275545,0.480662348156461,0.380112558231698,0.457159442851028,0.48990900089286,0.499368518899435,0.498537263537521,0.494959794950709
"00101010001","1001100000",0.00343884825101527,"1001100100",0.00548395916644252,0.514168798802123,0.482620083882483,0.467438789595538,0.507426940951709,0.354071984204844,0.550340440097756,0.495899750201219,0.500058283334324,0.504634759840882,0.475700844337956
"00111000000","1100101100",0.00472075809067024,"1100101000",0.0623063226728944,0.43572688558227,0.580994149469996,0.387081032548264,0.403252527417967,0.495915942272948,0.394411208467894,0.585200919853315,0.49540547687736,0.495282928895244,0.415531999104091
"00010000101","1100100100",0.00235224677219383,"1110010001",0.00448955857594985,0.485172925624262,0.509835538662442,0.474194507766721,0.4665185166549,0.315521049678934,0.583278650840146,0.478798673283431,0.50828212088117,0.503288864850322,0.486198243860278
"10000000000","1010100000",0.00529722831698179,"1010101000",0.0113108956008999,0.383404793201316,0.442510654672056,0.529091368898258,0.459567449437558,0.44917486607729,0.408434106449038,0.486758194832475,0.477156854327208,0.489238287480987,0.469538844470495
"00100100110","1100110010",0.00330888273045682,"1100110001",0.0209424739549467,0.449918735099567,0.570090317828364,0.39444433233767,0.393005482636493,0.508593996407625,0.536635779134949,0.484798118376817,0.492690773249939,0.467658292571161,0.463795009791652
"00000000000","1011001101",0.00137121810835269,"0101001010",0.00271258210195949,0.305235498829387,0.484096648780721,0.469391593419962,0.481176352341459,0.379343619310689,0.457576093539098,0.489276258888359,0.499394833650783,0.498558872444628,0.495487198567987
"10000001001","1010101111",0.0132347873963224,"1010101000",0.00844245387785969,0.539773261253238,0.454367931580318,0.522741901895023,0.455004027382754,0.38811393043179,0.525946204575365,0.483590951863795,0.510453650378917,0.490613636049414,0.49446457794488
"00000110000","1001110001",0.00463727848626549,"1001100100",0.00679146567903777,0.398335066217955,0.448815741861158,0.439927287191246,0.507658316265599,0.462512578636864,0.461733398729277,0.472434681172354,0.484904510227658,0.494362455385109,0.478350801909922
"00000000010","1000000010",0.00137112323160974,"0101001010",0.0027117336728871,0.305452804104987,0.484258010680661,0.469254522923892,0.481046587008495,0.379537745385973,0.457470906038986,0.489436000733446,0.499388190237032,0.498553417066816,0.495354050418614
"00001000000","0001101010",0.00137097274771225,"0101001010",0.00271038882789597,0.305797254714885,0.484513785441284,0.469037252469507,0.480840895968739,0.379845454643579,0.457304173324068,0.48968920754499,0.49937765976136,0.498544769747008,0.495142997276295
"10000111000","1011111111",0.0278759126919766,"1011100001",0.0356782383270094,0.660680694607728,0.333554599626199,0.583840082495001,0.606459323630696,0.696874708440146,0.381422044705569,0.445814633912068,0.541938179401909,0.46733180374082,0.526068043886838
"11000110010","1111110011",0.0229847782190396,"1011100001",0.0378822690318343,0.639719172882082,0.42343295396307,0.600432791826976,0.595925393943422,0.678149079560059,0.413630110912442,0.415510009537693,0.40116626634354,0.543539253496392,0.494141458455758
"11010000100","1110100011",0.0397054203107525,"1110100000",0.0153105808398714,0.45997217610608,0.511738406847865,0.533727854736516,0.441215872590097,0.517575071718846,0.377669925481567,0.436512643772841,0.448447070641499,0.518531294020633,0.484260532561245
"00001100000","1000110011",0.00158782752597565,"1100110001",0.00581175720828413,0.341609226956536,0.485442268179983,0.449981563175262,0.458758093649276,0.411837487971992,0.485300328644076,0.481301226994156,0.495906623779155,0.493327421005925,0.489973163371661
"01111100111","1100111011",0.159935851067793,"1100111011",0.452384201198859,0.996564217638623,0.996175118760009,0.167224260359407,0.134689606361821,0.995432018203202,0.953683227517536,0.990103989471519,0.215835472791086,0.760705609766314,0.801249725638558
"01000101000","1100110111",0.0102280654448945,"1100110111",0.0599476624508413,0.46666492137811,0.548361749426882,0.368854400136232,0.391229302678124,0.523553925057516,0.539637867768712,0.408619129446757,0.555810566127426,0.526283473884252,0.588349254654961
"01111100110","1100111011",0.0958871015883304,"1100111011",0.393129961969737,0.987656060253293,0.990352735946727,0.152676308255827,0.129940595874619,0.98897274550768,0.833594975277681,0.984458143483947,0.225782617849248,0.75498544620512,0.758907471955715
"00000010001","1001100010",0.00347268003858288,"1001100100",0.00562404464928613,0.501758440457962,0.469403826583119,0.475422295334227,0.509611633855729,0.33757201853614,0.554258897588224,0.483022716519646,0.500299693709046,0.506837447716724,0.483398662927939
"01010100101","1100110011",0.0348097131731574,"1100110011",0.206020423003593,0.757877376722397,0.730457234438811,0.264640201796315,0.268118543514165,0.678090280642306,0.789059867037127,0.302619381229345,0.363167735647687,0.63381079527096,0.628043440333188
"10000000110","1110100000",0.0108007708235851,"1110100000",0.0164556016429366,0.41958552460934,0.47522315720815,0.542378085761558,0.441313157633514,0.481496324310345,0.391528393637159,0.459963033012244,0.476349202479827,0.484033515091815,0.448461747299939
"10000000110","1110100000",0.0108007708235851,"1110100000",0.0164556016429366,0.41958552460934,0.47522315720815,0.542378085761558,0.441313157633514,0.481496324310345,0.391528393637159,0.459963033012244,0.476349202479827,0.484033515091815,0.448461747299939
"10110000110","1110101001",0.0254513165144136,"1100101000",0.0813297711806188,0.608673219625753,0.646185198660879,0.454764231954906,0.338635075759311,0.650414690496346,0.336600008546107,0.635896524751298,0.477846790001183,0.491679760819642,0.333556684831383
"00111101010","1100111101",0.0546204180201705,"1100111101",0.4304386379559,0.94150106204304,0.950461990860351,0.169488112031232,0.136626971515053,0.947740940929826,0.841828127764633,0.947260443502459,0.755248179644329,0.16933301600712,0.70173701881032
"00100100001","1000111000",0.00473495592824779,"1100110001",0.0164406662434741,0.549498487533148,0.498479646734249,0.42605263095224,0.414676992653856,0.401043927720256,0.647572891117367,0.466865234188204,0.497072073751528,0.490103888429602,0.477740287834332
"00010000110","1100100001",0.00294620789076908,"1100101000",0.00753460890130161,0.334365045539135,0.505727044032258,0.45471332749843,0.464203880758588,0.405366018269661,0.444955917128338,0.491413737102061,0.499396283742887,0.495697651852425,0.480850897824428
"11111100111","1110111011",0.189743582268889,"1110111011",0.218609035886643,0.998753889332495,0.998183644733365,0.697963775450127,0.359441591258551,0.998343256281322,0.980498698640036,0.994479464077984,0.256301026330369,0.839066399772967,0.816153334790884
"00111101101","1100111101",0.0945607647473255,"1100111101",0.480925011374343,0.980283915678578,0.97495245895698,0.162646762745061,0.119741336087027,0.973786839557472,0.952975505348752,0.936960096080839,0.789594470530143,0.124864044114298,0.764045019782974
"01000110000","1101110011",0.0092316002382953,"1101110011",0.0323285342740447,0.457825176245391,0.503314533997761,0.401908318434472,0.522454899768984,0.515657084889308,0.479645248161715,0.426540855839467,0.441111813992458,0.544357779151209,0.52992929094539
"10000001110","1110100101",0.0322712131149303,"1100100101",0.0169696566269436,0.459218755835423,0.478092658114377,0.525324058620689,0.431863325530656,0.516902016176233,0.374714790784405,0.450828247575564,0.512106362267875,0.465809196385627,0.486123184128473
"00011100101","1100110001",0.00918265972817258,"1100111001",0.0673312432375686,0.727273996782686,0.696388052663047,0.304071633121148,0.276588801864512,0.637402114809515,0.76202161778589,0.529364946055677,0.48516469537338,0.414488956795431,0.438021882526413
"01100000000","1100100011",0.00280657069353515,"1100100011",0.00395905625392975,0.314638644100306,0.491079035113204,0.463805563337168,0.479359898316788,0.387743763677753,0.453810312614058,0.485206472181655,0.49417647117454,0.504710586156495,0.501177158464729
"01000011010","1101100111",0.0264520582162888,"1101100011",0.0282347114107924,0.458044237976086,0.468308125510267,0.400487999504375,0.555601829356759,0.515852780064711,0.368421893652904,0.451644505903683,0.532956251329756,0.537014359487726,0.564560659885654
"11111110011","1111111011",0.191885610844501,"1111111011",0.462413397545918,0.998646085302489,0.996747576803012,0.883684265167549,0.837201988595111,0.998199927398728,0.990580702341581,0.996027642141122,0.308275552899623,0.875549380932511,0.845661356950798
"01101000101","1100100011",0.00900119341315456,"1100111011",0.0330149047917494,0.577660155980374,0.597892200218317,0.40415575671217,0.409487886289172,0.438485760555914,0.567168234546927,0.527187072796338,0.452201504182725,0.560357945641043,0.532705449241614
"01010000000","1100100011",0.00280690756065899,"1100100011",0.00396135029258813,0.314241517779144,0.490784145550483,0.464048372153279,0.47959560987897,0.38738899744437,0.45396096844937,0.484908179816467,0.494312341022073,0.504571953651928,0.501154085145293
"01111101111","1100111111",0.219285626842416,"1100111111",0.309567699843601,0.998879860220838,0.998576961498284,0.273947339628418,0.195454907891059,0.998510738579195,0.979370836564583,0.992842057488741,0.744345308303478,0.746907331958061,0.935203087676859
"00111101010","1100111101",0.0546204180201705,"1100111101",0.4304386379559,0.94150106204304,0.950461990860351,0.169488112031232,0.136626971515053,0.947740940929826,0.841828127764633,0.947260443502459,0.755248179644329,0.16933301600712,0.70173701881032
"00110101010","1100111101",0.00767537212229745,"1100111101",0.20469111802499,0.657130131247959,0.709651298209113,0.296654726596051,0.290577821492512,0.693702871363599,0.664641541053928,0.690886613571391,0.643155996429161,0.32539141539551,0.615072104461936
"01101101000","1100110111",0.00990612390993915,"1100111111",0.0787748903380521,0.608892213023531,0.668802515011758,0.339928365183798,0.339615172743698,0.650610324627668,0.642018094999537,0.566325800020604,0.602011886993804,0.58525088891365,0.676231296050133
"10100000001","1010100010",0.00423477259776864,"1010101000",0.0087970211230027,0.520444600503721,0.462859612528787,0.531596911280925,0.459228044246776,0.362415861935716,0.539023869732751,0.485921860525053,0.488884041971958,0.498357326328034,0.471672577483761
"10011111111","1111111101",0.093344406742694,"1111111101",0.614694806458111,0.993806984945261,0.981459297591239,0.887754045853503,0.836521022786785,0.99176618974608,0.981354044700646,0.963488710289669,0.875686421858111,0.160010787021775,0.818182778254887
"00000001010","1000101101",0.00466571467448993,"1000101101",0.00630308373655684,0.328806611408622,0.476561052379182,0.455106529618085,0.473697194158731,0.400400483035878,0.445398839165641,0.489135017662444,0.516221015721357,0.492846049235432,0.512322521866975
"10000011100","1111100101",0.0639452838969034,"1011100001",0.0371909978232668,0.646293535219675,0.394259613641285,0.607491034645946,0.629581179792784,0.684022177461457,0.250259613302262,0.42047991288163,0.542630107010755,0.465595767285267,0.495246320629051
"00111000010","1100101010",0.0209310082968028,"1100101000",0.183867531177314,0.690415736140902,0.770115544273554,0.226429953125306,0.251163336746096,0.723438016189076,0.271128037258144,0.772423557678886,0.487619179893517,0.488889048671811,0.259478037579342
"01101100100","1100110011",0.012151765305561,"1100111011",0.137381761867359,0.66805818051986,0.740574691017677,0.28825621817828,0.293391062832848,0.703465263508943,0.659811959994432,0.582062758252352,0.357473043345511,0.632597850100711,0.631060612760872
"00100000011","1101011100",0.00206791906666772,"1110010001",0.00458799764719448,0.473884711383196,0.499088082422607,0.480475913932936,0.475411208690107,0.300513010243376,0.584597737263731,0.492063879897312,0.508143600043022,0.506314411123899,0.490192793292121
"00010110111","1101110110",0.0208716528763041,"1100110001",0.0414120328764099,0.73689688662054,0.649618124944102,0.346078617030301,0.427342009961619,0.650196052547263,0.74127571497008,0.476928405896145,0.483621937756588,0.441960806258868,0.427582356356193
"01000000000","1100100011",0.00280801380426195,"1100100011",0.00396889857170816,0.312934817777779,0.48981384423456,0.464847307563597,0.480371192564407,0.386221678601615,0.454456684723306,0.483926681957399,0.494759405647348,0.504115798810879,0.501078164953326
"01101100000","1100110011",0.00318962131566732,"1100111011",0.052515895168798,0.452730727597418,0.572287998204261,0.395058864319936,0.404272405696641,0.511106043415354,0.544739786702685,0.527927313764008,0.443103225549222,0.549235865950226,0.546956954226965
"10000010000","1011100001",0.0138607434317981,"1011100001",0.0484008395885143,0.539681889025768,0.34718508393366,0.614025067219736,0.596540991495069,0.58878242592759,0.307390191370315,0.465166127682296,0.456137605440654,0.48952656253118,0.43235967229957
"01000000001","1100100011",0.00222956383334964,"1100110011",0.00471431132795021,0.476954694020853,0.502010998603206,0.4779690251326,0.476052803260366,0.304594649686826,0.584691703717441,0.482036252509952,0.502815032059685,0.513454061447104,0.499231596581173
"01000100010","1100110011",0.00323116574886445,"1100110011",0.0299220024664002,0.372963840308118,0.509947105411683,0.431150430776523,0.445177613364922,0.439847613428772,0.50165956583012,0.459120657417252,0.475520007608141,0.518557982169723,0.515344523680722
"00101110011","1101111000",0.0138598796622542,"1100111001",0.0786781495243799,0.800884762249442,0.73483259297422,0.370758248923538,0.476218257290318,0.735269965951787,0.788632706071546,0.733668092870666,0.488797971404814,0.408427882362167,0.404415091177229
"01111110010","1101111011",0.0934884185929247,"1100111011",0.190068406914091,0.974260210748787,0.976419821321647,0.366730856881324,0.564033442541762,0.977005784824288,0.864412745008184,0.972774985358682,0.253533332449732,0.800421696746969,0.782821649401511
"00111100110","1100111001",0.0389174266239494,"1100111001",0.203679890620812,0.965462674148247,0.973007750440886,0.124122965678598,0.103504637165964,0.969146650950475,0.737817740924339,0.96765260625941,0.461502837501566,0.31446947599587,0.325442980738014
"00101100110","1100111010",0.00767568589016681,"1100111001",0.115443324130063,0.719946365977099,0.781127305225367,0.252857490391239,0.241372961102634,0.749818716128016,0.642009316485669,0.737703920474141,0.476355396642401,0.387422234917009,0.391330050352131
"01000000000","1100100011",0.00280801380426195,"1100100011",0.00396889857170816,0.312934817777779,0.48981384423456,0.464847307563597,0.480371192564407,0.386221678601615,0.454456684723306,0.483926681957399,0.494759405647348,0.504115798810879,0.501078164953326
