Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,Color,facilidad,senal,tipo,choice,outcome,Exito,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
99,613,n,True,62,38,False,40,True,22,False,22,False,16,1,3.354846954,1.85429883,2.005259037,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
100,486,n,True,63,38,False,40,True,23,False,22,False,16,1,2.050832033,0.550171852,1.203340054,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
101,188,s,False,63,39,False,40,False,23,True,23,False,16,6,2.654103994,1.153019905,1.203164101,Verde,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
102,279,n,True,64,39,False,40,True,24,False,23,False,16,1,2.553725004,1.052645922,0.601803064,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
103,258,s,False,64,40,False,40,False,24,True,24,False,16,5,3.055128098,1.554713011,0.602191925,Verde,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
104,572,s,False,64,41,False,40,False,24,True,25,False,16,6,2.75357914,1.2527771,1.203121901,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
105,542,n,True,65,41,False,40,True,25,False,25,False,16,1,4.156165123,2.655061007,1.704178095,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
106,3,s,True,66,41,True,41,False,25,False,25,False,16,6,2.253800154,0.753489017,1.904389858,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
107,290,n,True,67,41,False,41,True,26,False,25,False,16,3,2.654477835,1.153307915,1.403425932,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
108,576,n,True,68,41,False,41,True,27,False,25,False,16,1,3.25458312,1.754062891,0.802006006,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
109,181,s,False,68,42,False,41,False,27,True,26,False,16,4,4.35170579,2.850627899,0.702031136,Verde,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
110,83,s,True,69,42,True,42,False,27,False,26,False,16,5,2.955161095,1.454046011,2.20600009,Purpura,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
111,23,s,True,70,42,True,43,False,27,False,26,False,16,6,2.449025869,0.947916985,0.601970911,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
112,537,s,False,70,43,False,43,False,27,True,27,False,16,6,2.753103971,1.252501965,0.701943874,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
113,218,s,False,70,44,False,43,False,27,True,28,False,16,6,2.653475046,1.152345896,0.701946974,Azul,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
114,441,s,True,71,44,True,44,False,27,False,28,False,16,6,2.151772976,0.651184082,0.601593971,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
115,29,s,True,72,44,True,45,False,27,False,28,False,16,6,2.754654169,1.253556013,0.501204967,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
116,309,n,True,73,44,False,45,True,28,False,28,False,16,1,2.950008154,1.448817968,1.103369951,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
117,143,s,True,74,44,True,46,False,28,False,28,False,16,6,2.653814793,1.152697802,1.002603054,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
118,416,n,False,74,45,False,46,False,28,False,28,True,17,3,3.253555059,1.753093958,0.701640129,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
119,637,n,True,75,45,False,46,True,29,False,28,False,17,1,2.449903965,0.949331045,1.203032017,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
120,104,s,True,76,45,True,47,False,29,False,28,False,17,6,2.45374012,0.952622175,0.902446985,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
121,153,s,True,77,45,True,48,False,29,False,28,False,17,6,2.554694176,1.053622961,1.404076815,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
122,405,s,True,78,45,True,49,False,29,False,28,False,17,5,2.850022793,1.349085808,1.002506971,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
123,389,n,False,78,46,False,49,False,29,False,28,True,18,3,3.455610037,1.954920053,1.002568007,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
124,209,s,False,78,47,False,49,False,29,True,29,False,18,6,3.853209019,2.352133989,0.802139044,Naranja,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
125,280,n,True,79,47,False,49,True,30,False,29,False,18,1,2.153502941,0.652334929,1.905018091,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
126,555,s,False,79,48,False,49,False,30,True,30,False,18,6,2.65059185,1.149433851,1.50387311,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
127,514,s,False,79,49,False,49,False,30,True,31,False,18,6,2.852791071,1.352089167,1.603824854,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
128,155,s,True,80,49,True,50,False,30,False,31,False,18,6,2.454354048,0.953289032,1.303499937,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
129,339,n,False,80,50,False,50,False,30,False,31,True,19,2,2.648664951,1.147611856,1.203188896,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
130,590,n,True,81,50,False,50,True,31,False,31,False,19,2,1.947602034,0.446491957,1.203176975,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
131,476,s,True,82,50,True,51,False,31,False,31,False,19,6,2.953711987,1.453130007,1.504051924,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
132,550,n,True,83,50,False,51,True,32,False,31,False,19,2,2.051621914,0.550868988,1.904610872,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
133,89,s,True,84,50,True,52,False,32,False,31,False,19,6,2.553008795,1.051836967,1.704306126,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
134,159,s,True,85,50,True,53,False,32,False,31,False,19,6,3.154460192,1.653270006,1.604011059,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
135,286,n,True,86,50,False,53,True,33,False,31,False,19,2,2.353953123,0.852904081,2.506579161,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
136,97,s,True,87,50,True,54,False,33,False,31,False,19,6,2.65429616,1.153180122,1.403983831,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
137,435,n,False,87,51,False,54,False,33,False,31,True,20,2,3.552033186,2.050883055,2.105720043,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
138,488,n,True,88,51,False,54,True,34,False,31,False,20,1,1.950697899,0.44985795,1.203047991,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
139,371,s,True,89,51,True,55,False,34,False,31,False,20,4,4.955559015,3.454468012,1.30389595,Azul,muchos,senal,3 BS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
140,519,n,True,90,51,False,55,True,35,False,31,False,20,1,2.352668047,0.8518641,1.403496981,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
141,193,s,False,90,52,False,55,False,35,True,32,False,20,6,3.056447983,1.555312872,0.501581192,Naranja,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
142,352,n,False,90,53,False,55,False,35,False,32,True,21,3,2.140098095,0.638877869,1.804348946,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
