"n_participante","condicion","escala","duraciones","r_correctas","respuestas","r_corr_b","rt"
5,"Bloque","C",550,"s","s",1,2.535356998
5,"Bloque","C",750,"l","s",0,2.801851988
5,"Bloque","C",800,"l","l",1,2.069510937
5,"Bloque","C",700,"l, s","s",0,2.301531076
5,"Bloque","C",900,"l","l",1,2.335619926
5,"Bloque","C",850,"l","l",1,1.302484035
5,"Bloque","C",600,"s","s",1,2.952280998
5,"Bloque","C",750,"l","s",0,2.568492889
5,"Bloque","C",550,"s","s",1,1.81905818
5,"Bloque","C",700,"l, s","l",0,1.384941816
5,"Bloque","C",650,"s","l",0,2.219088078
5,"Bloque","C",800,"l","l",1,1.718493938
5,"Bloque","C",900,"l","l",1,1.368942976
5,"Bloque","C",500,"s","s",1,2.851835966
5,"Bloque","C",500,"s","s",1,2.1529181
5,"Bloque","C",550,"s","s",1,1.568907976
5,"Bloque","C",750,"l","l",1,1.367919922
5,"Bloque","C",700,"l, s","l",0,2.768642902
5,"Bloque","C",900,"l","l",1,1.385061026
5,"Bloque","C",600,"s","s",1,2.034836054
5,"Bloque","C",650,"s","s",1,1.75185895
5,"Bloque","C",850,"l","l",1,1.184860945
5,"Bloque","C",800,"l","l",1,1.517843962
5,"Bloque","C",550,"s","s",1,1.968702078
5,"Bloque","C",850,"l","l",1,2.05131197
5,"Bloque","C",750,"l","l",1,1.502384186
5,"Bloque","C",800,"l","l",1,1.05092001
5,"Bloque","C",600,"s","s",1,1.819029093
5,"Bloque","C",700,"l, s","s",0,6.619247913
5,"Bloque","C",650,"s","s",1,1.685536146
5,"Bloque","C",900,"l","l",1,1.151983023
5,"Bloque","C",500,"s","s",1,1.252488852
5,"Bloque","C",500,"s","s",1,1.335371017
5,"Bloque","C",650,"s","s",1,1.318562984
5,"Bloque","C",750,"l","l",1,2.485247135
5,"Bloque","C",800,"l","l",1,1.502877951
5,"Bloque","C",550,"s","s",1,0.902019024
5,"Bloque","C",600,"s","s",1,1.668536186
5,"Bloque","C",850,"l","l",1,1.202240944
5,"Bloque","C",900,"l","l",1,1.00257802
5,"Bloque","C",700,"l, s","s",0,1.669444084
5,"Bloque","C",800,"l","s",0,2.451984882
5,"Bloque","C",850,"l","l",1,1.034871101
5,"Bloque","C",750,"l","l",1,1.368639946
5,"Bloque","C",550,"s","s",1,1.502120018
5,"Bloque","C",700,"l, s","s",0,1.802008152
5,"Bloque","C",900,"l","s",0,7.485850811
5,"Bloque","C",500,"s","s",1,1.085096121
5,"Bloque","C",600,"s","s",1,2.917500973
5,"Bloque","C",650,"s","l",0,1.517608881
5,"Bloque","C",600,"s","s",1,1.40268302
5,"Bloque","C",750,"l","s",0,2.534966946
5,"Bloque","C",500,"s","s",1,1.801524878
5,"Bloque","C",650,"s","l",0,0.619336843
5,"Bloque","C",700,"l, s","s",0,1.134875059
5,"Bloque","C",800,"l","l",1,0.868216038
5,"Bloque","C",900,"l","l",1,0.851915121
5,"Bloque","C",850,"l","l",1,1.452828169
5,"Bloque","C",550,"s","s",1,0.735061884
5,"Bloque","C",850,"l","l",1,0.951302052
5,"Bloque","C",550,"s","s",1,0.967992067
5,"Bloque","C",650,"s","s",1,1.584505081
5,"Bloque","C",600,"s","s",1,1.384526968
5,"Bloque","C",700,"l, s","l",0,0.968153
5,"Bloque","C",900,"l","l",1,2.285327911
5,"Bloque","C",750,"l","l",1,1.868726015
5,"Bloque","C",800,"l","l",1,1.817463875
5,"Bloque","C",500,"s","s",1,1.318947077
5,"Bloque","C",850,"l","l",1,1.152460814
5,"Bloque","C",750,"l","l",1,1.868681908
5,"Bloque","C",800,"l","l",1,1.052435875
5,"Bloque","C",600,"s","s",1,2.702466011
5,"Bloque","C",500,"s","s",1,1.584849119
5,"Bloque","C",550,"s","s",1,1.335911989
5,"Bloque","C",900,"l","l",1,1.085481882
5,"Bloque","C",650,"s","s",1,2.218494177
5,"Bloque","C",700,"l, s","s",0,2.368232965
5,"Bloque","C",900,"l","l",1,1.268321037
5,"Bloque","C",850,"l","l",1,0.984941006
5,"Bloque","C",650,"s","l",0,2.08491683
5,"Bloque","C",700,"l, s","l",0,2.601644993
5,"Bloque","C",750,"l","l",1,2.368680954
5,"Bloque","C",600,"s","s",1,1.051966906
5,"Bloque","C",800,"l","s",0,1.419301987
5,"Bloque","C",550,"s","s",1,0.919257879
5,"Bloque","C",500,"s","s",1,0.519327879
5,"Bloque","C",600,"s","l",0,0.68572402
5,"Bloque","C",700,"l, s","l",0,1.935364008
5,"Bloque","C",750,"l","l",1,0.667802095
5,"Bloque","C",500,"s","s",1,0.751636982
5,"Bloque","C",550,"s","s",1,0.885635853
5,"Bloque","C",850,"l","l",1,0.384643078
5,"Bloque","C",650,"s","l",0,1.118485928
5,"Bloque","C",800,"l","l",1,0.418688059
5,"Bloque","C",900,"l","l",1,0.485500097
5,"Bloque","C",800,"l","l",1,1.652453184
5,"Bloque","C",600,"s","s",1,0.83574295
5,"Bloque","C",700,"l, s","l",0,2.368221998
5,"Bloque","C",850,"l","l",1,1.2351439
5,"Bloque","C",900,"l","l",1,1.702593088
5,"Bloque","C",500,"s","s",1,1.468553066
5,"Bloque","C",750,"l","l",1,1.319271803
5,"Bloque","C",650,"s","s",1,2.385460138
5,"Bloque","C",550,"s","s",1,1.752280951
5,"Bloque","C",750,"l","l",1,2.98487711
5,"Bloque","C",500,"s","s",1,1.90168786
5,"Bloque","C",550,"s","s",1,1.968141794
5,"Bloque","C",650,"s","s",1,1.869784117
5,"Bloque","C",850,"l","l",1,2.952112198
5,"Bloque","C",700,"l, s","s",0,2.569189072
5,"Bloque","C",600,"s","s",1,3.351627111
5,"Bloque","C",800,"l","l",1,2.084791899
5,"Bloque","C",900,"l","l",1,1.618115902
5,"Bloque","C",650,"s","s",1,1.636161089
5,"Bloque","C",700,"l, s","s",0,1.551665068
5,"Bloque","C",750,"l","l",1,1.352169991
5,"Bloque","C",600,"s","s",1,1.585532904
5,"Bloque","C",850,"l","s",0,2.202384949
5,"Bloque","C",900,"l","l",1,1.051191092
5,"Bloque","C",500,"s","s",1,1.152913094
5,"Bloque","C",800,"l","l",1,1.268111944
5,"Bloque","C",550,"s","s",1,1.635528803
5,"Bloque","C",550,"s","s",1,1.618893862
5,"Bloque","C",700,"l, s","s",0,1.668545961
5,"Bloque","C",850,"l","l",1,1.435547829
5,"Bloque","C",900,"l","l",1,1.000359058
5,"Bloque","C",500,"s","s",1,1.017734051
5,"Bloque","C",800,"l","s",0,2.15222311
5,"Bloque","C",600,"s","s",1,1.018689156
5,"Bloque","C",650,"s","l",0,2.236039877
5,"Bloque","C",750,"l","s",0,2.151762962
5,"Bloque","C",650,"s","s",1,1.751552105
5,"Bloque","C",750,"l","s",0,2.435210943
5,"Bloque","C",550,"s","s",1,1.052228928
5,"Bloque","C",700,"l, s","l",0,1.63582015
5,"Bloque","C",600,"s","s",1,1.568912983
5,"Bloque","C",850,"l","l",1,0.885567904
5,"Bloque","C",500,"s","s",1,1.368187904
5,"Bloque","C",900,"l","l",1,1.018923044
5,"Bloque","C",800,"l","l",1,1.003502131
5,"Bloque","C",900,"l","l",1,1.752034187
5,"Bloque","C",750,"l","s",0,2.117900133
5,"Bloque","C",800,"l","l",1,3.801707983
5,"Bloque","C",700,"l, s","l",0,2.568536043
5,"Bloque","C",500,"s","s",1,1.418305874
5,"Bloque","C",550,"s","s",1,1.302294016
5,"Bloque","C",600,"s","s",1,1.183302164
5,"Bloque","C",850,"l","l",1,0.770002127
5,"Bloque","C",650,"s","s",1,1.068105936
5,"Bloque","C",500,"s","s",1,1.151404142
5,"Bloque","C",850,"l","l",1,1.101732969
5,"Bloque","C",650,"s","l",0,1.335652113
5,"Bloque","C",800,"l","l",1,1.885130882
5,"Bloque","C",700,"l, s","l",0,1.252840996
5,"Bloque","C",750,"l","l",1,1.551586866
5,"Bloque","C",550,"s","s",1,1.184905052
5,"Bloque","C",600,"s","s",1,1.33570981
5,"Bloque","C",900,"l","l",1,1.218195915
5,"Bloque","C",900,"l","l",1,1.734927893
5,"Bloque","C",550,"s","s",1,1.184394121
5,"Bloque","C",750,"l","l",1,2.069036961
5,"Bloque","C",850,"l","l",1,1.085772038
5,"Bloque","C",700,"l, s","s",0,1.684941053
5,"Bloque","C",800,"l","l",1,0.817066193
5,"Bloque","C",650,"s","s",1,1.46888113
5,"Bloque","C",600,"s","s",1,1.252247095
5,"Bloque","C",500,"s","s",1,1.084858894
5,"Bloque","C",500,"s","s",1,5.802592993
5,"Bloque","C",850,"l","l",1,1.63402009
5,"Bloque","C",600,"s","s",1,1.685532093
5,"Bloque","C",650,"s","s",1,1.718770027
5,"Bloque","C",800,"l","l",1,1.168558836
5,"Bloque","C",750,"l","s",0,1.269377947
5,"Bloque","C",550,"s","s",1,1.235469103
5,"Bloque","C",900,"l","l",1,0.769132137
5,"Bloque","C",700,"l, s","l",0,2.002068996
5,"Bloque","C",900,"l","l",1,1.301591873
5,"Bloque","C",650,"s","s",1,1.935907125
5,"Bloque","C",850,"l","l",1,1.851980925
5,"Bloque","C",500,"s","s",1,1.218860865
5,"Bloque","C",750,"l","s",0,1.001739979
5,"Bloque","C",550,"s","s",1,1.083971977
5,"Bloque","C",600,"s","s",1,1.351907015
5,"Bloque","C",800,"l","l",1,1.267930031
5,"Bloque","C",700,"l, s","s",0,1.169038057
5,"Bloque","C",750,"l","l",1,1.485938072
5,"Bloque","C",800,"l","l",1,1.335690975
5,"Bloque","C",500,"s","s",1,1.185567856
5,"Bloque","C",600,"s","s",1,1.251935005
5,"Bloque","C",650,"s","s",1,1.585259914
5,"Bloque","C",550,"s","s",1,1.019674063
5,"Bloque","C",850,"l","l",1,1.617856026
5,"Bloque","C",700,"l, s","s",0,1.318953991
5,"Bloque","C",900,"l","l",1,1.13547802
5,"Bloque","C",550,"s","s",1,2.068773985
5,"Bloque","C",900,"l","l",1,1.035392046
5,"Bloque","C",850,"l","l",1,1.40070796
5,"Bloque","C",600,"s","s",1,1.202231169
5,"Bloque","C",500,"s","s",1,1.085640907
5,"Bloque","C",750,"l","s",0,2.170121908
5,"Bloque","C",700,"l, s","l",0,1.302186012
5,"Bloque","C",650,"s","s",1,1.586330891
5,"Bloque","C",800,"l","l",1,1.052233934
5,"Bloque","C",600,"s","s",1,1.502168179
5,"Bloque","C",500,"s","s",1,2.40218401
5,"Bloque","C",850,"l","l",1,1.251918077
5,"Bloque","C",750,"l","l",1,1.234920025
5,"Bloque","C",800,"l","l",1,1.61878109
5,"Bloque","C",900,"l","l",1,1.084668159
5,"Bloque","C",650,"s","s",1,1.735493183
5,"Bloque","C",700,"l, s","l",0,1.268974066
5,"Bloque","C",550,"s","s",1,1.952454805
5,"Bloque","C",700,"l, s","s",0,1.335526943
5,"Bloque","C",650,"s","s",1,1.802443981
5,"Bloque","C",800,"l","l",1,0.885301828
5,"Bloque","C",500,"s","s",1,1.085739851
5,"Bloque","C",850,"l","s",0,2.169218779
5,"Bloque","C",600,"s","s",1,1.619420052
5,"Bloque","C",550,"s","s",1,2.002151966
5,"Bloque","C",900,"l","l",1,1.38539505
5,"Bloque","C",750,"l","s",0,1.901269197
5,"Bloque","C",700,"l, s","s",0,4.903069019
5,"Bloque","C",650,"s","s",1,2.168870926
5,"Bloque","C",600,"s","s",1,1.151767969
5,"Bloque","C",900,"l","l",1,1.202112913
5,"Bloque","C",550,"s","s",1,0.618820906
5,"Bloque","C",850,"l","l",1,1.318895817
5,"Bloque","C",750,"l","s",0,1.767379045
5,"Bloque","C",500,"s","s",1,0.585077047
5,"Bloque","C",800,"l","l",1,0.917976856
5,"Bloque","C",700,"l, s","s",0,0.635318041
5,"Bloque","C",600,"s","s",1,0.684873104
5,"Bloque","C",500,"s","s",1,1.251555204
5,"Bloque","C",650,"s","l",0,1.618296862
5,"Bloque","C",550,"s","s",1,0.485306025
5,"Bloque","C",750,"l","l",1,0.668468952
5,"Bloque","C",800,"l","l",1,0.518352985
5,"Bloque","C",900,"l","s",0,1.885259151
5,"Bloque","C",850,"l","l",1,0.918524981
5,"Bloque","C",550,"s","s",1,0.835652113
5,"Bloque","C",600,"s","s",1,0.585568905
5,"Bloque","C",750,"l","l",1,1.119606018
5,"Bloque","C",650,"s","l",0,1.502613068
5,"Bloque","C",700,"l, s","s",0,0.768586159
5,"Bloque","C",900,"l","l",1,0.736216068
5,"Bloque","C",800,"l","l",1,0.901897907
5,"Bloque","C",850,"l","l",1,1.733411074
5,"Bloque","C",500,"s","s",1,0.535024166
5,"Bloque","C",500,"s","s",1,0.83524704
5,"Bloque","C",900,"l","l",1,0.434580088
5,"Bloque","C",700,"l, s","s",0,1.219196081
5,"Bloque","C",550,"s","l",0,1.202620029
5,"Bloque","C",600,"s","l",0,0.501488924
5,"Bloque","C",650,"s","s",1,0.718765974
5,"Bloque","C",800,"l","l",1,0.952607155
5,"Bloque","C",750,"l","l",1,0.469216824
5,"Bloque","C",850,"l","l",1,0.435791969
5,"Bloque","C",700,"l, s","s",0,1.434695959
5,"Bloque","C",750,"l","l",1,0.502552986
5,"Bloque","C",650,"s","s",1,1.268324852
5,"Bloque","C",800,"l","s",0,1.917952061
5,"Bloque","C",900,"l","l",1,0.61809206
5,"Bloque","C",500,"s","s",1,0.418995857
5,"Bloque","C",550,"s","s",1,1.135509968
5,"Bloque","C",600,"s","s",1,1.268949986
5,"Bloque","C",850,"l","l",1,0.985274076
5,"Bloque","C",700,"l, s","s",0,0.86847806
5,"Bloque","C",850,"l","l",1,0.718884945
5,"Bloque","C",900,"l","l",1,0.601767063
5,"Bloque","C",500,"s","s",1,0.569506168
5,"Bloque","C",600,"s","s",1,1.285543919
5,"Bloque","C",750,"l","l",1,0.368963003
5,"Bloque","C",550,"s","s",1,0.468080044
5,"Bloque","C",650,"s","l",0,2.118645906
5,"Bloque","C",800,"l","l",1,2.019079924
5,"Bloque","C",700,"l, s","s",0,2.218426943
5,"Bloque","C",850,"l","l",1,2.085205793
5,"Bloque","C",800,"l","l",1,0.984673977
5,"Bloque","C",500,"s","s",1,2.386029959
5,"Bloque","C",600,"s","s",1,1.234899044
5,"Bloque","C",550,"s","s",1,1.368675947
5,"Bloque","C",650,"s","l",0,1.835014105
5,"Bloque","C",900,"l","l",1,1.069007874
5,"Bloque","C",750,"l","l",1,2.90158391
6,"Aleatoria","A",1000,"l","l",1,1.185487032
6,"Aleatoria","A",875,"l, s","s",0,1.318797827
6,"Aleatoria","A",750,"s","l",0,1.885717869
6,"Aleatoria","A",625,"s","s",1,0.751870871
6,"Aleatoria","A",1063,"l","l",1,2.001553774
6,"Aleatoria","A",1000,"l","l",1,2.185657978
6,"Aleatoria","A",750,"s","s",1,0.835510969
6,"Aleatoria","A",938,"l","l",1,1.519911051
6,"Aleatoria","A",875,"l, s","l",0,1.8666749
6,"Aleatoria","A",938,"l","l",1,1.018975973
6,"Aleatoria","A",1063,"l","l",1,1.502074957
6,"Aleatoria","A",625,"s","s",1,0.851752043
6,"Aleatoria","A",812,"s","l",0,1.301753044
6,"Aleatoria","A",1125,"l","s",0,0.918363094
6,"Aleatoria","A",938,"l","l",1,1.618227959
6,"Aleatoria","A",1063,"l","l",1,1.018935919
6,"Aleatoria","A",687,"s","s",1,0.735044003
6,"Aleatoria","A",750,"s","l",0,1.168998957
6,"Aleatoria","A",687,"s","s",1,1.21852684
6,"Aleatoria","A",625,"s","l",0,1.55208993
6,"Aleatoria","A",1125,"l","l",1,1.451836109
6,"Aleatoria","A",1000,"l","s",0,1.185465097
6,"Aleatoria","A",1125,"l","l",1,0.769097805
6,"Aleatoria","A",812,"s","l",0,2.068790913
6,"Aleatoria","A",875,"l, s","l",0,0.951965094
6,"Aleatoria","A",687,"s","l",0,1.285169125
6,"Aleatoria","A",812,"s","l",0,1.285089016
6,"Aleatoria","A",750,"s","s",1,1.93504715
6,"Aleatoria","A",812,"s","l",0,1.969013929
6,"Aleatoria","A",750,"s","l",0,2.101765871
6,"Aleatoria","A",938,"l","s",0,1.651752949
6,"Aleatoria","A",1125,"l","l",1,1.352003098
6,"Aleatoria","A",938,"l","l",1,2.285406828
6,"Aleatoria","A",1125,"l","l",1,0.702437162
6,"Aleatoria","A",1000,"l","s",0,1.168872118
6,"Aleatoria","A",875,"l, s","l",0,1.818503857
6,"Aleatoria","A",1125,"l","l",1,1.185507059
6,"Aleatoria","A",1000,"l","l",1,2.735183954
6,"Aleatoria","A",1063,"l","l",1,1.100903034
6,"Aleatoria","A",1063,"l","l",1,2.5836339
6,"Aleatoria","A",875,"l, s","l",0,1.56845808
6,"Aleatoria","A",938,"l","l",1,1.302475929
6,"Aleatoria","A",875,"l, s","s",0,1.251859903
6,"Aleatoria","A",1063,"l","l",1,1.101211786
6,"Aleatoria","A",750,"s","s",1,0.869097948
6,"Aleatoria","A",687,"s","s",1,0.935112
6,"Aleatoria","A",625,"s","s",1,0.50184989
6,"Aleatoria","A",812,"s","l",0,1.201058865
6,"Aleatoria","A",687,"s","s",1,0.653645039
6,"Aleatoria","A",687,"s","s",1,0.634624958
6,"Aleatoria","A",812,"s","l",0,1.817805767
6,"Aleatoria","A",1000,"l","l",1,1.068649054
6,"Aleatoria","A",625,"s","s",1,1.101755857
6,"Aleatoria","A",625,"s","s",1,0.501374006
6,"Aleatoria","A",812,"s","l",0,1.469295025
6,"Aleatoria","A",1125,"l","l",1,1.151683807
6,"Aleatoria","A",875,"l, s","l",0,0.951405048
6,"Aleatoria","A",1063,"l","l",1,1.035704136
6,"Aleatoria","A",1125,"l","l",1,1.069411993
6,"Aleatoria","A",750,"s","l",0,1.335420132
6,"Aleatoria","A",812,"s","s",1,1.219265938
6,"Aleatoria","A",812,"s","l",0,1.851943016
6,"Aleatoria","A",750,"s","l",0,1.685502052
6,"Aleatoria","A",1063,"l","l",1,1.118495941
6,"Aleatoria","A",1000,"l","l",1,1.218991995
6,"Aleatoria","A",687,"s","s",1,0.935229063
6,"Aleatoria","A",1000,"l","l",1,1.150586128
6,"Aleatoria","A",625,"s","s",1,0.418933153
6,"Aleatoria","A",1125,"l","l",1,1.001587868
6,"Aleatoria","A",938,"l","l",1,1.218945026
6,"Aleatoria","A",687,"s","s",1,0.969236851
6,"Aleatoria","A",938,"l","l",1,1.201877117
6,"Aleatoria","A",750,"s","l",0,1.501438141
6,"Aleatoria","A",625,"s","s",1,1.05265522
6,"Aleatoria","A",875,"l, s","l",0,1.651849985
6,"Aleatoria","A",625,"s","s",1,0.752775908
6,"Aleatoria","A",938,"l","l",1,0.902358055
6,"Aleatoria","A",875,"l, s","l",0,1.001410961
6,"Aleatoria","A",1000,"l","l",1,1.435207844
6,"Aleatoria","A",687,"s","l",0,1.068271875
6,"Aleatoria","A",1063,"l","l",1,1.052814007
6,"Aleatoria","A",812,"s","l",0,1.068902016
6,"Aleatoria","A",750,"s","l",0,1.584903002
6,"Aleatoria","A",625,"s","s",1,1.085494995
6,"Aleatoria","A",938,"l","l",1,1.033575773
6,"Aleatoria","A",812,"s","l",0,1.652028084
6,"Aleatoria","A",1000,"l","l",1,1.452087879
6,"Aleatoria","A",875,"l, s","l",0,1.71766901
6,"Aleatoria","A",687,"s","s",1,0.816226006
6,"Aleatoria","A",1000,"l","l",1,1.002236843
6,"Aleatoria","A",938,"l","l",1,1.769706011
6,"Aleatoria","A",1125,"l","l",1,1.168776989
6,"Aleatoria","A",875,"l, s","l",0,1.568913937
6,"Aleatoria","A",1125,"l","l",1,1.485190868
6,"Aleatoria","A",1063,"l","l",1,1.517946005
6,"Aleatoria","A",1000,"l","l",1,1.251085997
6,"Aleatoria","A",687,"s","s",1,0.552957058
6,"Aleatoria","A",625,"s","s",1,0.418972015
6,"Aleatoria","A",812,"s","l",0,1.45166111
6,"Aleatoria","A",687,"s","l",0,1.136198998
6,"Aleatoria","A",750,"s","l",0,0.95147109
6,"Aleatoria","A",1063,"l","l",1,1.352239132
6,"Aleatoria","A",1125,"l","l",1,1.5189991
6,"Aleatoria","A",938,"l","l",1,1.452116013
6,"Aleatoria","A",875,"l, s","l",0,1.435776949
6,"Aleatoria","A",625,"s","s",1,0.918359995
6,"Aleatoria","A",750,"s","l",0,2.102303982
6,"Aleatoria","A",1063,"l","l",1,1.151772022
6,"Aleatoria","A",812,"s","l",0,1.417512178
6,"Aleatoria","A",625,"s","s",1,0.368891954
6,"Aleatoria","A",938,"l","l",1,1.002595186
6,"Aleatoria","A",938,"l","l",1,0.869837999
6,"Aleatoria","A",750,"s","l",0,1.050236225
6,"Aleatoria","A",687,"s","l",0,1.652282953
6,"Aleatoria","A",625,"s","l",0,1.652135134
6,"Aleatoria","A",1000,"l","l",1,1.035507917
6,"Aleatoria","A",1125,"l","l",1,1.317557812
6,"Aleatoria","A",812,"s","l",0,1.268151999
6,"Aleatoria","A",687,"s","s",1,0.919417143
6,"Aleatoria","A",750,"s","l",0,1.40098381
6,"Aleatoria","A",875,"l, s","l",0,1.451707125
6,"Aleatoria","A",812,"s","l",0,1.769493103
6,"Aleatoria","A",1000,"l","l",1,1.735662937
6,"Aleatoria","A",875,"l, s","l",0,1.652338982
6,"Aleatoria","A",1063,"l","l",1,1.219174147
6,"Aleatoria","A",938,"l","l",1,1.802587986
6,"Aleatoria","A",625,"s","s",1,1.152765036
6,"Aleatoria","A",875,"l, s","l",0,1.20126009
6,"Aleatoria","A",687,"s","s",1,1.018556118
6,"Aleatoria","A",1125,"l","l",1,0.968119144
6,"Aleatoria","A",1063,"l","l",1,2.185408115
6,"Aleatoria","A",1000,"l","l",1,1.400984049
6,"Aleatoria","A",1063,"l","l",1,1.401346922
6,"Aleatoria","A",750,"s","l",0,1.118990898
6,"Aleatoria","A",1125,"l","l",1,1.303471088
6,"Aleatoria","A",625,"s","s",1,0.718003988
6,"Aleatoria","A",875,"l, s","l",0,1.636177063
6,"Aleatoria","A",1063,"l","l",1,1.651273966
6,"Aleatoria","A",625,"s","s",1,1.217856884
6,"Aleatoria","A",1063,"l","l",1,1.353075981
6,"Aleatoria","A",812,"s","l",0,1.518623829
6,"Aleatoria","A",938,"l","l",1,1.485615015
6,"Aleatoria","A",938,"l","l",1,1.402472019
6,"Aleatoria","A",687,"s","l",0,1.40171504
6,"Aleatoria","A",1125,"l","l",1,1.451859951
6,"Aleatoria","A",687,"s","s",1,0.61773181
6,"Aleatoria","A",1125,"l","l",1,0.735782146
6,"Aleatoria","A",1000,"l","l",1,1.568525076
6,"Aleatoria","A",1125,"l","l",1,1.185806036
6,"Aleatoria","A",875,"l, s","l",0,1.167984009
6,"Aleatoria","A",875,"l, s","l",0,1.401266813
6,"Aleatoria","A",1000,"l","l",1,1.01928997
6,"Aleatoria","A",1000,"l","l",1,1.385201931
6,"Aleatoria","A",625,"s","s",1,0.484994173
6,"Aleatoria","A",812,"s","l",0,1.151751041
6,"Aleatoria","A",687,"s","l",0,0.918719053
6,"Aleatoria","A",938,"l","l",1,1.269114017
6,"Aleatoria","A",750,"s","l",0,1.135620117
6,"Aleatoria","A",1063,"l","l",1,1.318519115
6,"Aleatoria","A",750,"s","l",0,1.102254152
6,"Aleatoria","A",812,"s","l",0,1.018623114
6,"Aleatoria","A",750,"s","l",0,1.485641956
6,"Aleatoria","A",938,"l","l",1,1.735141039
6,"Aleatoria","A",938,"l","l",1,1.218291998
6,"Aleatoria","A",1000,"l","l",1,1.451737165
6,"Aleatoria","A",687,"s","s",1,3.06883502
6,"Aleatoria","A",750,"s","l",0,1.55168891
6,"Aleatoria","A",750,"s","l",0,1.101578951
6,"Aleatoria","A",1000,"l","s",0,2.385593176
6,"Aleatoria","A",1063,"l","l",1,1.152462959
6,"Aleatoria","A",1063,"l","l",1,1.968270063
6,"Aleatoria","A",1125,"l","l",1,1.468139887
6,"Aleatoria","A",812,"s","l",0,1.168994188
6,"Aleatoria","A",625,"s","s",1,0.56793499
6,"Aleatoria","A",625,"s","s",1,0.385723829
6,"Aleatoria","A",875,"l, s","l",0,1.035680056
6,"Aleatoria","A",687,"s","s",1,1.101755142
6,"Aleatoria","A",812,"s","l",0,1.118765116
6,"Aleatoria","A",625,"s","s",1,0.886037111
6,"Aleatoria","A",875,"l, s","l",0,0.967955828
6,"Aleatoria","A",938,"l","l",1,1.167593956
6,"Aleatoria","A",1125,"l","l",1,1.068278074
6,"Aleatoria","A",1000,"l","l",1,1.351828098
6,"Aleatoria","A",1063,"l","l",1,1.652256966
6,"Aleatoria","A",1125,"l","l",1,1.118039131
6,"Aleatoria","A",750,"s","l",0,2.435380936
6,"Aleatoria","A",687,"s","l",0,1.502970934
6,"Aleatoria","A",875,"l, s","l",0,3.485115051
6,"Aleatoria","A",812,"s","l",0,2.302501917
6,"Aleatoria","A",812,"s","l",0,1.901165962
6,"Aleatoria","A",750,"s","s",1,1.067987919
6,"Aleatoria","A",1063,"l","l",1,1.75215888
6,"Aleatoria","A",1125,"l","l",1,1.235548019
6,"Aleatoria","A",1125,"l","l",1,1.268623114
6,"Aleatoria","A",938,"l","l",1,1.51842308
6,"Aleatoria","A",938,"l","l",1,1.602025032
6,"Aleatoria","A",1000,"l","l",1,1.235547066
6,"Aleatoria","A",625,"s","s",1,0.885420084
6,"Aleatoria","A",875,"l, s","l",0,1.318480968
6,"Aleatoria","A",625,"s","s",1,0.535778046
6,"Aleatoria","A",687,"s","s",1,0.852504015
6,"Aleatoria","A",812,"s","s",1,1.368629932
6,"Aleatoria","A",1063,"l","l",1,1.035537004
6,"Aleatoria","A",875,"l, s","l",0,1.185715199
6,"Aleatoria","A",1125,"l","l",1,1.451681852
6,"Aleatoria","A",1063,"l","l",1,1.63518405
6,"Aleatoria","A",1000,"l","l",1,1.251502991
6,"Aleatoria","A",687,"s","l",0,1.751542091
6,"Aleatoria","A",625,"s","s",1,0.535155058
6,"Aleatoria","A",938,"l","l",1,1.218692064
6,"Aleatoria","A",750,"s","l",0,1.668529034
6,"Aleatoria","A",1000,"l","l",1,1.434294939
6,"Aleatoria","A",687,"s","l",0,1.452088118
6,"Aleatoria","A",750,"s","l",0,1.085839033
6,"Aleatoria","A",875,"l, s","l",0,1.069150925
6,"Aleatoria","A",812,"s","l",0,1.868194103
6,"Aleatoria","A",625,"s","s",1,0.367872953
6,"Aleatoria","A",1063,"l","l",1,0.885651112
6,"Aleatoria","A",1063,"l","l",1,1.368727922
6,"Aleatoria","A",625,"s","l",0,1.718580008
6,"Aleatoria","A",938,"l","l",1,1.518719912
6,"Aleatoria","A",938,"l","l",1,1.719489813
6,"Aleatoria","A",687,"s","s",1,0.834486961
6,"Aleatoria","A",1063,"l","l",1,1.285382032
6,"Aleatoria","A",750,"s","s",1,0.768217087
6,"Aleatoria","A",875,"l, s","l",0,1.268428087
6,"Aleatoria","A",625,"s","s",1,1.100626946
6,"Aleatoria","A",812,"s","l",0,1.46812582
6,"Aleatoria","A",1000,"l","l",1,1.852497101
6,"Aleatoria","A",812,"s","s",1,1.085458994
6,"Aleatoria","A",938,"l","l",1,0.93462491
6,"Aleatoria","A",1000,"l","l",1,1.184998989
6,"Aleatoria","A",812,"s","l",0,1.719100952
6,"Aleatoria","A",687,"s","l",0,1.102786064
6,"Aleatoria","A",750,"s","l",0,1.568681955
6,"Aleatoria","A",1000,"l","l",1,1.235698938
6,"Aleatoria","A",1125,"l","s",0,5.235867977
