Folio,Escuela,Género,Edad,Sex1,Sex2,Sex3,Sex4,Sex5,Sex6,Sex7,Sex8,Sex9,Sex10,Sex11,Sex12,Sex13,Sex14,Sex15,Sex16,Sex17,Sex18,Sex19,Sex20,Sex21,Sex22,Sex23,Sex24,Sex25,Sex26,Sex27,Sex28,Sex29,Sex30,Sex31,Sex32,Sex33,Sex34,Sex35,Sex36,Sex37,Sex38,Sex39,Sex40,Sex41,Sex42,Sex43,Sex44,Sex45,Sex46A,Sex46B,Sex46C,Sex46D,Sex46E,Sex47,Sex48,Sex49,Sex50,Sex51,Sex52,Sex53,Sex54,Sex55,Sex56,Sex57,Sex58,Sex59,Sex60,Sex61,Sex62,Sex63,Sex64,Sex65,Sex66,Sex67,Sex68,Sex69,Sex70,Sex71,Sex72,Sex73,Sex74,Sex75,PrConsPosSex,PrConsNegSex,ImpConsPosSex,ImpConsNegSex,ExpConsPosSex,ExpConsNegSex,SexCompromiso,SexIncid
1259,6,0,1,0,0,4,3,0,3,0,2,0,3,0,1,0,2,0,1,0,3,0,0,0,3,0,2,0,3,0,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,2,0,2,1,3,0,3,0,1,0,0,0,0,0,4,0,0,4,4,0,0,2,2,6,0,8,0,8,1,,-1.2970114
25,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,3,1,0,1,3,3,2,1,3,2,3,2,2,3,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,3,3,0,2,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12,5,13,0,0,,-.86504501
22,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,0,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,3,3,0,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,8,14,9,15,0,0,,-1.2970114
231,2,0,1,2,1,1,2,1,1,0,2,0,1,0,0,3,0,3,0,2,0,3,2,3,1,3,1,3,1,3,3,2,1,0,1,2,3,3,1,3,0,0,0,3,1,4,4,4,0,0,0,0,0,,0,2,2,3,1,0,0,3,3,3,3,3,3,1,1,1,0,1,1,2,1,1,4,3,1,1,1,0,0,13,3,15,4,1,1.283545017242432,.84472972
68,1,0,1,3,0,3,3,1,2,0,2,0,2,0,0,3,1,2,2,1,2,3,2,3,0,3,1,3,1,3,3,1,2,0,1,2,3,3,2,1,0,1,0,3,1,4,4,4,0,0,0,0,1,3,0,1,2,3,,3,3,3,3,3,3,3,3,1,1,2,0,1,2,1,1,1,2,3,1,1,0,2,5,11,2,15,6,1,1.283545017242432,.81714344
191,2,0,1,3,0,1,2,2,3,1,3,0,2,0,0,3,3,0,3,0,3,2,0,3,3,2,3,3,3,3,3,1,2,2,1,1,3,2,2,1,0,1,0,3,2,4,4,4,1,0,0,0,0,2,0,1,1,3,3,0,0,3,3,3,3,2,3,1,1,2,0,1,1,1,1,1,4,4,3,1,2,0,9,5,9,14,8,3,.7075777053833008,.83746475
965,6,0,1,2,0,0,3,1,3,0,3,0,3,0,2,3,0,3,0,3,0,3,3,3,3,3,3,3,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,3,0,3,3,3,3,3,3,1,1,0,1,0,0,4,0,0,0,0,0,0,0,2,0,15,6,15,9,3,1.283545017242432,-.72071743
1001,6,0,1,1,0,4,3,0,0,0,0,0,0,0,0,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,3,3,3,3,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,3,2,7,14,9,15,0,0,,-.86504501
794,7,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,2,2,2,2,2,2,3,3,3,1,1,0,1,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,,-1.2970114
1374,8,0,1,1,0,2,3,0,1,0,0,0,0,0,0,3,1,3,1,3,1,3,3,2,2,3,2,3,2,3,3,2,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,2,1,1,3,2,2,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,3,15,6,14,1,0,,-.86504501
1525,8,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,3,0,1,0,3,0,2,2,2,2,1,2,2,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,4,4,0,0,1,2,1,0,1,1,2,2,1,2,0,1,2,1,1,2,4,0,0,0,0,1,1,1,2,3,1,7,5,1,0,,.048091196
195,2,0,1,3,1,2,1,1,3,0,3,1,1,1,0,3,2,3,1,0,1,1,2,3,1,3,3,3,1,3,3,3,1,0,1,1,3,3,1,2,0,1,1,3,1,4,3,4,1,0,0,0,1,2,0,2,1,3,1,1,3,3,2,3,3,2,3,1,1,2,0,1,1,0,2,2,4,4,3,1,3,2,4,9,5,15,7,3,.3877644836902618,.82159829
245,2,0,1,2,2,1,1,0,0,0,0,0,0,0,0,2,2,3,2,0,2,0,0,1,1,2,2,1,2,1,1,0,3,1,3,0,3,3,2,1,0,0,0,3,1,4,4,4,0,0,0,0,1,0,0,4,1,1,2,0,0,3,3,0,3,3,3,0,0,1,0,1,2,1,1,1,3,1,1,1,1,0,6,5,5,6,0,0,.7335719466209412,.77914548
922,7,0,1,3,0,3,0,1,3,0,3,0,1,0,0,3,3,1,2,0,1,0,0,3,3,3,3,3,3,3,3,1,3,0,3,0,3,4,2,2,0,1,0,3,1,4,4,4,0,1,0,0,0,0,0,2,4,1,3,1,1,3,2,3,3,2,3,1,1,2,0,1,5,2,1,2,4,3,1,1,3,2,6,4,9,15,7,1,.3877644836902618,1.0302008
133,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,8,0,1,1,0,4,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,3,1,3,1,2,1,3,3,3,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,3,14,0,0,,-.86504501
449,1,0,1,2,0,2,3,0,2,0,0,0,0,0,0,3,0,3,1,3,0,3,3,1,2,1,1,1,1,1,1,1,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,3,0,1,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4,5,2,0,1.283545017242432,-.72071743
54,1,0,1,2,0,4,3,0,2,0,2,0,3,0,0,3,1,3,1,3,1,3,3,3,2,3,1,3,1,3,3,1,2,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,3,3,2,3,2,2,3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,15,4,15,7,0,-.0797317922115326,-.72071743
636,7,0,1,0,0,1,3,0,0,0,0,0,0,0,0,3,1,3,1,0,1,3,3,3,1,3,0,1,3,2,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,3,3,3,3,3,3,1,1,0,0,0,0,4,0,0,0,0,0,0,1,2,3,12,4,10,0,0,,-1.2970114
621,5,0,1,2,1,1,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,3,3,1,3,2,3,2,3,3,3,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,11,5,15,0,0,-.7948899269104004,-.72071743
1535,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,2,3,2,3,2,3,3,3,2,3,3,3,2,3,3,2,1,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,3,3,3,3,3,3,1,1,0,0,0,0,4,0,0,0,0,0,0,2,2,6,15,7,15,0,0,,-1.2970114
529,5,0,1,2,0,0,1,0,3,0,2,0,3,0,0,3,1,2,1,1,1,3,1,3,3,3,3,3,3,3,3,1,3,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,2,0,0,3,3,3,2,3,3,1,1,0,0,0,0,4,0,0,0,0,0,0,3,2,3,10,9,15,8,0,.7213892936706543,-.72071743
1377,8,0,1,3,0,2,3,1,2,0,3,0,3,0,0,3,2,1,2,2,2,2,2,3,3,3,3,3,3,3,3,0,3,0,3,1,3,3,2,2,0,1,0,3,1,4,4,4,1,1,0,0,0,0,0,3,2,2,2,0,0,3,3,3,3,3,3,1,1,1,0,1,2,2,1,1,4,3,3,1,3,2,6,10,9,15,8,1,1.283545017242432,.87021011
488,4,0,1,1,0,4,3,0,3,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,3,0,1,1,1,5,2,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,3,1,4,3,3,3,3,3,3,3,3,3,3,1,1,2,0,2,4,3,0,1,4,4,3,2,3,2,5,0,5,0,5,0,,.026950339
1067,6,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,1,0,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,3,3,0,0,3,3,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,7,12,0,0,,-1.2970114
1307,8,0,1,3,2,0,3,3,3,1,0,2,1,0,0,0,0,0,0,2,2,0,0,2,2,2,3,2,3,2,1,0,0,0,0,0,0,0,2,0,1,1,1,3,3,2,0,0,0,0,0,0,1,2,2,2,0,1,0,3,3,0,0,1,1,0,1,0,1,0,0,0,0,4,3,0,0,0,0,3,0,2,2,2,8,9,4,6,-1.524504423141479,.15088211
745,5,0,1,0,0,4,3,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,2,2,3,3,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,5,10,6,10,0,0,,-1.2970114
494,4,0,1,1,0,2,3,0,1,0,0,0,0,0,0,2,0,2,1,2,0,3,2,3,1,3,1,3,1,2,3,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,2,1,1,1,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,11,3,14,1,0,,-.86504501
515,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,,6,10,0,0,,-1.2970114
37,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3,0,3,3,3,0,3,0,3,0,3,3,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,2,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,,-1.2970114
999,8,0,1,1,0,2,2,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,2,3,2,3,2,3,2,3,3,3,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,1,3,3,0,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,9,6,15,0,0,,-.86504501
514,5,0,1,3,0,3,2,1,3,0,2,0,3,0,0,3,0,3,2,3,1,3,3,3,3,3,2,3,1,3,3,0,3,2,3,2,3,3,2,2,0,0,0,3,1,4,4,4,1,0,0,0,1,0,0,2,3,3,2,0,3,3,3,3,3,3,3,0,1,2,0,1,2,1,1,1,4,4,3,1,1,2,3,15,6,15,8,1,1.283545017242432,.87021011
237,2,0,1,3,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,3,3,3,3,3,3,3,3,0,0,0,1,3,3,2,2,0,0,0,3,1,4,2,4,1,0,0,0,0,4,2,3,2,3,3,0,3,3,3,3,3,3,3,1,1,2,0,1,2,3,1,1,4,4,2,2,3,2,2,0,9,15,3,0,1.283545017242432,.73813516
460,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,3,1,1,2,1,0,2,0,3,3,3,1,3,3,3,1,1,0,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,0,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,7,13,0,0,,-.86504501
